월,시간대,기온,습도,풍속,자외선,강우량,강설량,임대_건수
10월,7시,11.2,81,0.2,0,0,0,170
10월,8시,11.5,81,0.8,0,0,0,175
10월,9시,12,77,0.4,0.12,0,0,192
10월,10시,12.8,74,0.5,0.31,0,0,208
10월,11시,14.1,66,0.6,0.58,0,0,210
10월,12시,16.7,65,1.5,1.42,0,0,194
10월,13시,19,60,1.8,2.11,0,0,196
10월,14시,19.7,52,2.1,1.83,0,0,187
10월,15시,20,48,2.1,1.72,0,0,193
10월,16시,20.4,43,1.7,1.43,0,0,189
10월,17시,20.3,44,2.2,1.09,0,0,183
10월,18시,19.3,49,2.8,0.55,0,0,184
10월,19시,18,66,2.3,0.1,0,0,192
10월,20시,16.9,74,1.8,0,0,0,185
10월,21시,15.9,81,2.8,0,0,0,162
10월,22시,15.5,86,1.3,0,0,0,166
10월,23시,14.8,83,1.5,0,0,0,151
10월,24시,14.1,74,1.5,0,0,0,154
10월,1시,13.3,64,1.7,0,0,0,119
10월,2시,12.4,65,1.1,0,0,0,103
10월,3시,11.7,70,1,0,0,0,93
10월,4시,11.5,61,1.4,0,0,0,92
10월,5시,11,69,0.6,0,0,0,130
10월,6시,10.2,70,1.5,0,0,0,140
10월,7시,10.1,71,0.2,0,0,0,169
10월,8시,10.2,68,0.4,0,0,0,178
10월,9시,10.4,63,0.6,0.19,0,0,191
10월,10시,11.8,55,0.7,0.55,0,0,211
10월,11시,14.4,45,0.6,1.28,0,0,214
10월,12시,16.5,39,0.7,1.68,0,0,207
10월,13시,18.8,35,1.2,2.06,0,0,211
10월,14시,19.4,31,2,2.02,0,0,179
10월,15시,19.9,29,1.9,2.09,0,0,187
10월,16시,19.9,31,2,1.57,0,0,180
10월,17시,19.5,32,2.1,1.1,0,0,183
10월,18시,18.4,38,1.8,0.5,0,0,192
10월,19시,16.9,47,1.4,0.11,0,0,198
10월,20시,15.5,63,1.7,0,0,0,175
10월,21시,14.8,68,2,0,0,0,164
10월,22시,14.3,72,1,0,0,0,166
10월,23시,13.6,71,0.6,0,0,0,155
10월,24시,12.9,78,0.6,0,0,0,155
10월,1시,12.3,75,1.2,0,0,0,114
10월,2시,11.5,74,1.2,0,0,0,95
10월,3시,10.8,77,0.3,0,0,0,94
10월,4시,10.2,80,0.3,0,0,0,98
10월,5시,9.7,76,0,0,0,0,137
10월,6시,9.2,77,0,0,0,0,157
10월,7시,8.8,77,0.2,0,0,0,172
10월,8시,8.6,77,0.7,0,0,0,178
10월,9시,9.2,68,0.2,0.28,0,0,198
10월,10시,11.2,63,1.1,0.88,0,0,207
10월,11시,14,58,1.6,1.53,0,0,201
10월,12시,15.5,25,2.5,2.1,0,0,188
10월,13시,16.2,29,2.5,2.45,0,0,185
10월,14시,17.7,25,2.1,2.48,0,0,181
10월,15시,18.3,24,1.7,2.4,0,0,189
10월,16시,18.3,21,2.7,2.02,0,0,170
10월,17시,18,26,2.1,1.45,0,0,175
10월,18시,16.9,34,2.5,0.74,0,0,178
10월,19시,14.6,39,2.3,0.11,0,0,185
10월,20시,13.2,42,1.3,0,0,0,185
10월,21시,12.2,47,1.1,0,0,0,175
10월,22시,10.8,53,0.9,0,0,0,165
10월,23시,9.9,50,0.1,0,0,0,160
10월,24시,9.7,56,0.7,0,0,0,150
10월,1시,9.2,64,0.7,0,0,0,111
10월,2시,9,66,0.7,0,0,0,90
10월,3시,8.7,71,0.8,0,0,0,77
10월,4시,8.6,74,0.6,0,0,0,83
10월,5시,8.1,78,0.6,0,0,0,115
10월,6시,7.8,81,1.1,0,0,0,128
10월,7시,7.6,82,0.3,0,0,0,153
10월,8시,7.7,81,0.4,0,0,0,161
10월,9시,8.5,77,0.5,0.21,0,0,172
10월,10시,10.9,60,0.9,0.93,0,0,190
10월,11시,13.7,57,1.2,1.33,0,0,187
10월,12시,15,52,1.4,1.5,0,0,181
10월,13시,16.8,50,1.6,1.94,0,0,183
10월,14시,18.1,43,2.2,2.3,0,0,169
10월,15시,18.7,39,1.3,1.66,0,0,186
10월,16시,19,38,1.9,1.72,0,0,170
10월,17시,18.5,40,1.8,1.28,0,0,171
10월,18시,16.9,44,1.6,0.44,0,0,184
10월,19시,15.7,45,2.5,0.06,0,0,179
10월,20시,14.9,49,2.1,0,0,0,172
10월,21시,13.8,56,1.9,0,0,0,162
10월,22시,12.6,60,0.5,0,0,0,165
10월,23시,11.6,61,0.2,0,0,0,153
10월,24시,10.9,64,0.2,0,0,0,152
10월,1시,10.3,67,1.5,0,0,0,101
10월,2시,9.8,68,1.7,0,0,0,78
10월,3시,9.2,72,1.5,0,0,0,69
10월,4시,8.5,74,1.3,0,0,0,75
10월,5시,8.1,76,0.3,0,0,0,120
10월,6시,7.7,73,0,0,0,0,144
10월,7시,7.2,77,0.5,0,0,0,152
10월,8시,7.3,72,0.4,0,0,0,165
10월,9시,7.9,63,0.6,0.3,0,0,177
10월,10시,11.1,53,1,1.05,0,0,192
10월,11시,13.8,44,1.5,1.66,0,0,191
10월,12시,16.4,35,1.1,2.13,0,0,191
10월,13시,17.4,33,1.1,2.39,0,0,196
10월,14시,18.9,33,1.8,2.43,0,0,177
10월,15시,19.8,32,2.3,2.25,0,0,177
10월,16시,19.7,30,3,1.89,0,0,161
10월,17시,19.3,29,2.8,1.34,0,0,165
10월,18시,18.5,35,2.2,0.68,0,0,180
10월,19시,16.6,40,2.4,0.11,0,0,182
10월,20시,15.3,53,2.4,0,0,0,167
10월,21시,14.2,56,1.8,0,0,0,163
10월,22시,13.3,56,1.1,0,0,0,161
10월,23시,12.3,65,1.7,0,0,0,135
10월,24시,11.7,70,1.7,0,0,0,132
10월,1시,11.3,71,1.2,0,0,0,102
10월,2시,10.9,72,0,0,0,0,96
10월,3시,10.1,78,0.1,0,0,0,84
10월,4시,9.5,77,0.4,0,0,0,92
10월,5시,8.9,75,0.4,0,0,0,122
10월,6시,8.1,76,0.6,0,0,0,150
10월,7시,7.5,79,0.6,0,0,0,167
10월,8시,7,82,0.5,0,0,0,179
10월,9시,7.8,70,1.4,0.29,0,0,183
10월,10시,10.4,60,1.3,0.99,0,0,199
10월,11시,13,49,0.5,1.61,0,0,205
10월,12시,16.2,39,1.6,2.05,0,0,193
10월,13시,17.7,33,2.2,2.37,0,0,193
10월,14시,19.4,26,1.1,2.45,0,0,189
10월,15시,20,22,1.6,2.29,0,0,190
10월,16시,21.3,24,1.5,1.91,0,0,182
10월,17시,20.9,20,2,1.35,0,0,177
10월,18시,19.2,23,1.5,0.62,0,0,193
10월,19시,16.6,41,2.4,0.04,0,0,186
10월,20시,14.6,48,1.9,0,0,0,175
10월,21시,13.7,51,1,0,0,0,175
10월,22시,13.3,55,2,0,0,0,161
10월,23시,12.7,58,0,0,0,0,168
10월,24시,11.7,58,0,0,0,0,166
10월,1시,11.2,62,0,0,0,0,128
10월,2시,10.6,60,0.5,0,0,0,103
10월,3시,9.8,63,0.6,0,0,0,92
10월,4시,9.2,68,0.4,0,0,0,98
10월,5시,8.8,71,0.9,0,0,0,126
10월,6시,8.2,73,1.3,0,0,0,144
10월,7시,7.6,75,0.6,0,0,0,167
10월,8시,7.2,76,0.5,0,0,0,179
10월,9시,7.9,67,1.1,0.28,0,0,185
10월,10시,10.5,56,1.2,0.98,0,0,194
10월,11시,13.4,46,0.8,1.61,0,0,203
10월,12시,16.8,38,1.5,2.07,0,0,199
10월,13시,18.4,28,1.9,2.33,0,0,196
10월,14시,19.3,24,1.5,2.4,0,0,190
10월,15시,20.1,23,2.3,2.23,0,0,183
10월,16시,20.9,23,1.5,1.87,0,0,182
10월,17시,20.2,24,2.5,1.31,0,0,172
10월,18시,18.8,24,2.1,0.63,0,0,186
10월,19시,16.2,41,1.4,0.06,0,0,195
10월,20시,14.9,46,1.4,0,0,0,193
10월,21시,13.8,52,1.6,0,0,0,180
10월,22시,13,49,1,0,0,0,172
10월,23시,12.2,57,0,0,0,0,167
10월,24시,11.8,56,0,0,0,0,166
10월,1시,11.4,56,0.2,0,0,0,126
10월,2시,10.7,57,0.9,0,0,0,97
10월,3시,10.5,57,0.2,0,0,0,94
10월,4시,10.2,60,1,0,0,0,90
10월,5시,10,62,0.6,0,0,0,129
10월,6시,9.4,65,0.8,0,0,0,147
10월,7시,9.2,65,0.8,0,0,0,162
10월,8시,8.9,67,0.8,0,0,0,173
10월,9시,9.7,58,0.6,0.22,0,0,190
10월,10시,11.9,50,1.1,0.75,0,0,203
10월,11시,14.6,43,0.7,1.35,0,0,212
10월,12시,16.7,37,0.7,1.74,0,0,212
10월,13시,18.2,34,1,2.03,0,0,217
10월,14시,19.4,35,1.2,1.73,0,0,205
10월,15시,20.6,30,2.2,1.69,0,0,199
10월,16시,20.2,31,1.6,1.25,0,0,196
10월,17시,19.7,34,1.6,0.88,0,0,197
10월,18시,18.9,35,1.7,0.41,0,0,206
10월,19시,17.3,43,0.9,0.08,0,0,217
10월,20시,15.6,44,1.5,0,0,0,201
10월,21시,14.5,51,1.4,0,0,0,190
10월,22시,13.4,56,0.7,0,0,0,185
10월,23시,12.7,60,0,0,0,0,177
10월,24시,12,59,0.4,0,0,0,173
10월,1시,11.6,61,0.7,0,0,0,134
10월,2시,11.1,62,0.2,0,0,0,119
10월,3시,10.6,68,0.9,0,0,0,99
10월,4시,10.1,70,1.1,0,0,0,101
10월,5시,10,73,0.9,0,0,0,136
10월,6시,10,73,0.5,0,0,0,161
10월,7시,9.9,75,1,0,0,0,170
10월,8시,10.4,71,0.6,0,0,0,186
10월,9시,11,78,0.8,0.03,0,0,191
10월,10시,11.7,77,0.8,0.25,0,0,206
10월,11시,13.8,65,1.1,1.06,0,0,207
10월,12시,13,70,5,0.5,0,0,153
10월,13시,11.5,90,1.2,0.06,5,0,187
10월,14시,13.5,82,0.8,1.33,0,0,187
10월,15시,15.1,71,0.9,1.62,0,0,195
10월,16시,16.6,68,1.5,1.55,0,0,180
10월,17시,16.1,70,1.3,0.83,0,0,183
10월,18시,15.7,63,3.2,0.39,0,0,174
10월,19시,14.5,71,2.1,0.06,0,0,186
10월,20시,14,70,1.6,0,0,0,182
10월,21시,13.6,70,1.4,0,0,0,172
10월,22시,12.6,70,1.2,0,0,0,164
10월,23시,12.3,73,0.9,0,0,0,152
10월,24시,11.2,78,0.5,0,0,0,162
10월,1시,10.8,80,1,0,0,0,116
10월,2시,10.2,84,1.2,0,0,0,93
10월,3시,9.5,87,1,0,0,0,86
10월,4시,9.4,85,1.6,0,0,0,84
10월,5시,9,87,0.6,0,0,0,129
10월,6시,8.5,87,1.2,0,0,0,142
10월,7시,8.1,88,0.9,0,0,0,162
10월,8시,7.8,90,0.6,0,0,0,175
10월,9시,8.1,85,1.2,0.26,0,0,180
10월,10시,10.1,72,1.1,0.9,0,0,202
10월,11시,13,63,0.9,1.5,0,0,207
10월,12시,15.7,53,1,1.99,0,0,200
10월,13시,16.8,48,1.6,2.1,0,0,191
10월,14시,17.2,43,2.3,1.68,0,0,173
10월,15시,17.6,39,2.5,1.63,0,0,175
10월,16시,18,40,3,1.71,0,0,162
10월,17시,18.2,42,1.3,1.22,0,0,176
10월,18시,17,47,2.2,0.59,0,0,175
10월,19시,15.1,53,1.7,0.06,0,0,185
10월,20시,13.9,61,1.9,0,0,0,169
10월,21시,13.1,63,0.4,0,0,0,175
10월,22시,12.1,67,1,0,0,0,157
10월,23시,11.6,71,0.2,0,0,0,152
10월,24시,11,74,0.1,0,0,0,152
10월,1시,10.5,75,0.3,0,0,0,115
10월,2시,10,78,0.4,0,0,0,95
10월,3시,9.1,79,0.5,0,0,0,84
10월,4시,9.1,79,0.2,0,0,0,91
10월,5시,8.5,83,1.2,0,0,0,115
10월,6시,7.8,85,0.9,0,0,0,138
10월,7시,7.5,86,1.3,0,0,0,152
10월,8시,7.3,85,1.4,0,0,0,165
10월,9시,7.9,76,1.2,0.25,0,0,178
10월,10시,10.3,64,1,0.91,0,0,196
10월,11시,13.4,53,1.1,1.53,0,0,195
10월,12시,16.4,43,0.7,1.96,0,0,198
10월,13시,18.2,37,1.4,2.25,0,0,194
10월,14시,19.4,32,1.1,2.31,0,0,190
10월,15시,20.6,31,1.4,1.7,0,0,196
10월,16시,20.6,32,1.4,1.4,0,0,185
10월,17시,20.4,32,0.9,0.84,0,0,190
10월,18시,19.2,36,0.7,0.38,0,0,203
10월,19시,17.3,39,1.3,0.03,0,0,202
10월,20시,16.4,47,1,0,0,0,191
10월,21시,15.3,50,0.5,0,0,0,187
10월,22시,14.5,50,0.7,0,0,0,173
10월,23시,13.6,56,1,0,0,0,155
10월,24시,12.5,59,0.8,0,0,0,156
10월,1시,12.5,57,0.9,0,0,0,115
10월,2시,12.7,56,1.2,0,0,0,91
10월,3시,12.8,59,0.9,0,0,0,86
10월,4시,12.8,57,0.5,0,0,0,98
10월,5시,12.6,60,0.6,0,0,0,132
10월,6시,12.4,60,0.8,0,0,0,151
10월,7시,12.6,64,1.3,0,0,0,163
10월,8시,12.6,63,0.8,0,0,0,180
10월,9시,12.1,81,0.8,0,0.5,0,187
10월,10시,12,86,0.8,0.07,0.5,0,202
10월,11시,12.9,84,1,0.27,0,0,200
10월,12시,12.4,87,1,0.24,1,0,193
10월,13시,12.4,90,1.1,0.19,1,0,196
10월,14시,12.6,87,2.3,0.13,1.5,0,173
10월,15시,12.7,95,1.9,0.09,5.5,0,176
10월,16시,14,87,1.2,0.68,1,0,168
10월,17시,14.5,81,1.8,0.78,0,0,163
10월,18시,14.3,77,2.9,0.5,0,0,155
10월,19시,13.1,74,1.6,0.05,0,0,176
10월,20시,12.9,66,2.5,0,0,0,160
10월,21시,12.2,67,5.4,0,0,0,119
10월,22시,10.6,70,2.4,0,0,0,140
10월,23시,10.5,72,2.4,0,0,0,124
10월,24시,10.2,64,3.9,0,0,0,111
10월,1시,9.9,65,3.2,0,0,0,83
10월,2시,9.9,62,3.5,0,0,0,62
10월,3시,9.5,58,3,0,0,0,59
10월,4시,9.1,60,2.8,0,0,0,65
10월,5시,8.8,61,2.8,0,0,0,100
10월,6시,8,65,1.6,0,0,0,131
10월,7시,7.4,66,2.3,0,0,0,138
10월,8시,7.3,65,3.2,0,0,0,138
10월,9시,7.7,62,2.4,0.23,0,0,159
10월,10시,8.3,55,4,0.89,0,0,162
10월,11시,9.5,46,3.7,1.49,0,0,168
10월,12시,10.4,42,4.1,2.01,0,0,157
10월,13시,10.4,41,4.9,1.33,0,0,156
10월,14시,10.6,38,4.6,1.63,0,0,149
10월,15시,10.8,37,4.4,1.29,0,0,157
10월,16시,11.4,32,3.8,1.21,0,0,156
10월,17시,10.6,35,3.3,1.02,0,0,161
10월,18시,9.5,34,5.7,0.45,0,0,146
10월,19시,8.9,39,3.5,0.05,0,0,173
10월,20시,8,42,2.9,0,0,0,168
10월,21시,7.6,44,4.2,0,0,0,143
10월,22시,7.3,49,3.4,0,0,0,139
10월,23시,6.6,51,1.8,0,0,0,140
10월,24시,6.3,52,1.8,0,0,0,140
10월,1시,6.7,55,1.5,0,0,0,107
10월,2시,6.9,55,1.8,0,0,0,83
10월,3시,6.6,59,0.4,0,0,0,87
10월,4시,6.2,59,0.6,0,0,0,89
10월,5시,6.8,65,1.1,0,0,0,116
10월,6시,7.2,68,2.5,0,0,0,125
10월,7시,6.9,86,1.7,0,1.5,0,133
10월,8시,6.9,88,0.9,0,0,0,152
10월,9시,6.8,89,1.4,0.05,0,0,159
10월,10시,7.3,90,1.1,0.12,2.5,0,174
10월,11시,8.2,89,0.4,0.39,0,0,194
10월,12시,9.4,86,1.2,0.75,0,0,184
10월,13시,11.9,74,1.6,1.84,0,0,178
10월,14시,12.1,75,1.2,0.99,0,0,174
10월,15시,12.4,72,1.9,1.06,0,0,171
10월,16시,12.2,67,3.3,0.86,0,0,145
10월,17시,12.2,65,1.9,0.52,0,0,162
10월,18시,9.4,85,1.2,0.07,1.5,0,169
10월,19시,8.9,85,1.8,0.01,0,0,169
10월,20시,8.4,85,1.2,0,0,0,165
10월,21시,8.2,82,2.8,0,0,0,139
10월,22시,7.6,75,1.1,0,0,0,151
10월,23시,6.7,76,0.6,0,0,0,141
10월,24시,6,74,1.1,0,0,0,136
10월,1시,5.3,81,1.7,0,0,0,91
10월,2시,5.1,83,1.1,0,0,0,77
10월,3시,4.7,81,1,0,0,0,70
10월,4시,5,67,0.8,0,0,0,83
10월,5시,5.6,66,0.7,0,0,0,120
10월,6시,5.1,76,0.7,0,0,0,134
10월,7시,4.7,76,0.6,0,0,0,150
10월,8시,4.6,76,0.7,0,0,0,159
10월,9시,5.1,67,0.3,0.24,0,0,178
10월,10시,7.5,53,1.6,1.01,0,0,186
10월,11시,9.6,43,1.8,1.49,0,0,189
10월,12시,11,46,2.6,1.97,0,0,173
10월,13시,10.8,49,2.7,1.45,0,0,175
10월,14시,10.4,49,2.7,0.54,0,0,166
10월,15시,11.3,39,3.7,1.18,0,0,164
10월,16시,11,46,3.4,0.57,0,0,155
10월,17시,11.3,41,3.6,0.94,0,0,155
10월,18시,10,43,4.9,0.43,0,0,150
10월,19시,9.4,51,3.4,0.02,0,0,168
10월,20시,8.1,53,3.7,0,0,0,154
10월,21시,6.8,59,3.2,0,0,0,146
10월,22시,5.7,61,2.3,0,0,0,144
10월,23시,5.1,58,2.2,0,0,0,132
10월,24시,4.3,58,1.4,0,0,0,140
10월,1시,3.4,55,1.5,0,0,0,105
10월,2시,3,55,1,0,0,0,90
10월,3시,2.1,56,0.5,0,0,0,85
10월,4시,1.7,59,0.5,0,0,0,88
10월,5시,1.6,63,0.3,0,0,0,123
10월,6시,1.1,68,0.6,0,0,0,137
10월,7시,0.8,69,1.4,0,0,0,142
10월,8시,1.3,65,1.2,0,0,0,157
10월,9시,1.4,58,0.9,0.15,0,0,176
10월,10시,3.7,49,1.9,0.89,0,0,183
10월,11시,6.1,38,2.5,1.51,0,0,184
10월,12시,7.5,36,1.4,1.98,0,0,190
10월,13시,8.5,34,1.5,2.21,0,0,197
10월,14시,9.8,33,1.8,2.3,0,0,183
10월,15시,10.7,33,1.7,2.12,0,0,188
10월,16시,10.9,33,2.6,1.73,0,0,169
10월,17시,11,34,2.3,1.16,0,0,172
10월,18시,9.9,40,2.6,0.47,0,0,177
10월,19시,8.4,52,2.6,0.03,0,0,176
10월,20시,8,52,2.1,0,0,0,172
10월,21시,7.6,59,1.1,0,0,0,169
10월,22시,7.6,55,2,0,0,0,151
10월,23시,7.6,50,1.8,0,0,0,141
10월,24시,7.7,50,1,0,0,0,150
10월,1시,7.1,59,1.7,0,0,0,103
10월,2시,6.6,66,1,0,0,0,87
10월,3시,6.4,65,0,0,0,0,88
10월,4시,5.6,69,0.1,0,0,0,90
10월,5시,5,71,1.4,0,0,0,109
10월,6시,4.1,74,0.9,0,0,0,133
10월,7시,3.6,75,0.8,0,0,0,148
10월,8시,3.2,74,0.9,0,0,0,157
10월,9시,3.7,67,1.8,0.15,0,0,161
10월,10시,5.1,56,1.8,0.89,0,0,185
10월,11시,7.2,49,2.2,1.51,0,0,182
10월,12시,8.7,41,2.6,1.96,0,0,176
10월,13시,10,39,2,2.2,0,0,186
10월,14시,11.2,34,2.6,2.26,0,0,174
10월,15시,11.9,34,2.4,2.12,0,0,183
10월,16시,12,35,3,1.72,0,0,165
10월,17시,11.8,34,2.3,1.16,0,0,172
10월,18시,11.3,41,1.8,0.51,0,0,185
10월,19시,9.4,48,2,0.03,0,0,185
10월,20시,8.4,53,1,0,0,0,184
10월,21시,7.6,59,0.7,0,0,0,174
10월,22시,7.6,59,3,0,0,0,140
10월,23시,6.8,58,2.2,0,0,0,134
10월,24시,6.4,60,1.8,0,0,0,137
11월,1시,5.7,62,2.3,0,0,0,56
11월,2시,5.1,65,1.6,0,0,0,41
11월,3시,4.4,64,1.4,0,0,0,32
11월,4시,4.2,65,0.7,0,0,0,45
11월,5시,3.6,70,0.8,0,0,0,77
11월,6시,3.3,72,0,0,0,0,104
11월,7시,2.9,75,0.2,0,0,0,119
11월,8시,2.5,75,0.5,0,0,0,126
11월,9시,2.8,74,0.9,0.13,0,0,139
11월,10시,4.7,60,0.9,0.82,0,0,164
11월,11시,8.1,51,0.7,1.38,0,0,172
11월,12시,11.1,46,1.6,1.84,0,0,153
11월,13시,12.6,36,2.6,2.14,0,0,146
11월,14시,13.6,32,1.8,2.22,0,0,146
11월,15시,14.9,31,2.5,2.06,0,0,142
11월,16시,14.8,30,2.7,1.71,0,0,128
11월,17시,14.7,32,2,1.13,0,0,137
11월,18시,13.7,37,1.4,0.49,0,0,151
11월,19시,11.8,43,1.3,0.03,0,0,155
11월,20시,10.5,49,1.2,0,0,0,144
11월,21시,9.9,53,1.7,0,0,0,129
11월,22시,9.3,54,1.1,0,0,0,123
11월,23시,8.3,61,0.2,0,0,0,118
11월,24시,7.8,63,0.4,0,0,0,120
11월,1시,7.2,64,1,0,0,0,76
11월,2시,6.6,69,0,0,0,0,66
11월,3시,6.1,68,0.5,0,0,0,51
11월,4시,5.7,72,0.8,0,0,0,53
11월,5시,5.2,74,1.3,0,0,0,81
11월,6시,4.8,75,0.7,0,0,0,106
11월,7시,4.5,77,1,0,0,0,117
11월,8시,4.1,75,0.8,0,0,0,134
11월,9시,4.7,72,1,0.12,0,0,141
11월,10시,7,57,0.7,0.79,0,0,163
11월,11시,10,49,1.2,1.4,0,0,163
11월,12시,12.8,44,1,1.84,0,0,164
11월,13시,14.9,40,1.1,2.06,0,0,169
11월,14시,16.5,37,1.2,2.12,0,0,156
11월,15시,18,31,1.2,1.98,0,0,162
11월,16시,18.6,31,1.4,1.63,0,0,148
11월,17시,18.8,32,1.4,1.09,0,0,146
11월,18시,17,36,1.5,0.47,0,0,156
11월,19시,14.6,42,1.4,0.02,0,0,165
11월,20시,12.8,40,1.4,0,0,0,148
11월,21시,11.7,45,1.2,0,0,0,141
11월,22시,10.8,57,2,0,0,0,126
11월,23시,10,56,2,0,0,0,110
11월,24시,9.7,56,1.3,0,0,0,116
11월,1시,8.8,63,0.6,0,0,0,87
11월,2시,8.5,61,0.2,0,0,0,73
11월,3시,7.6,68,1.2,0,0,0,49
11월,4시,7.1,67,0.6,0,0,0,61
11월,5시,6.3,72,1,0,0,0,90
11월,6시,6.1,75,1,0,0,0,109
11월,7시,5.5,78,0.6,0,0,0,128
11월,8시,5.2,79,1.3,0,0,0,130
11월,9시,5.4,75,0.4,0.11,0,0,152
11월,10시,7.9,58,1.3,0.8,0,0,164
11월,11시,11,49,0.7,1.4,0,0,175
11월,12시,14.5,42,1.6,1.85,0,0,163
11월,13시,16.5,37,1.8,2.14,0,0,165
11월,14시,17.8,29,2,2.17,0,0,152
11월,15시,18.1,24,2.4,1.97,0,0,150
11월,16시,18.5,25,1.6,1.63,0,0,146
11월,17시,18.7,25,2.1,1.07,0,0,144
11월,18시,16.7,45,2.2,0.43,0,0,157
11월,19시,14.2,51,1.5,0.02,0,0,166
11월,20시,13.4,62,1.6,0,0,0,153
11월,21시,12.1,68,0.8,0,0,0,150
11월,22시,11.1,69,0.9,0,0,0,138
11월,23시,10,68,1.1,0,0,0,120
11월,24시,9.2,65,1.2,0,0,0,118
11월,1시,9.1,63,0.6,0,0,0,87
11월,2시,8.6,60,1.1,0,0,0,61
11월,3시,8.2,62,0.2,0,0,0,60
11월,4시,7.6,66,0.9,0,0,0,55
11월,5시,6.9,70,1.5,0,0,0,83
11월,6시,6.6,73,0.3,0,0,0,116
11월,7시,6.2,73,0.3,0,0,0,133
11월,8시,5.8,79,1,0,0,0,134
11월,9시,5.7,78,1.1,0.09,0,0,145
11월,10시,7.5,60,0.5,0.79,0,0,175
11월,11시,11.1,51,0.8,1.38,0,0,176
11월,12시,14.8,46,2,1.83,0,0,158
11월,13시,16.3,33,2.9,2.13,0,0,148
11월,14시,18.3,26,1.2,2.17,0,0,159
11월,15시,19.3,28,1.7,1.93,0,0,161
11월,16시,19,25,2.1,1.6,0,0,140
11월,17시,18.4,25,3.2,1.05,0,0,126
11월,18시,16.9,33,2.2,0.43,0,0,143
11월,19시,14.5,46,2.6,0.01,0,0,147
11월,20시,12.9,56,2.5,0,0,0,138
11월,21시,12.7,59,1.2,0,0,0,144
11월,22시,11.8,62,0.7,0,0,0,140
11월,23시,11.2,67,1.3,0,0,0,117
11월,24시,10.6,73,1.3,0,0,0,114
11월,1시,10.1,75,0,0,0,0,92
11월,2시,9.3,78,0.1,0,0,0,71
11월,3시,8.8,81,0,0,0,0,61
11월,4시,8.3,81,1.1,0,0,0,55
11월,5시,8,81,0.4,0,0,0,97
11월,6시,8,84,0.7,0,0,0,113
11월,7시,7.2,83,0.8,0,0,0,127
11월,8시,7,86,1.1,0,0,0,133
11월,9시,7.2,80,0.8,0.13,0,0,149
11월,10시,8.9,67,1.1,0.69,0,0,166
11월,11시,11.8,59,0.9,1.23,0,0,171
11월,12시,13.8,47,1.2,1.71,0,0,164
11월,13시,16.4,48,2.1,1.68,0,0,161
11월,14시,16.8,46,1.1,1.71,0,0,162
11월,15시,17.5,38,1.2,1.74,0,0,165
11월,16시,18,39,1,1.21,0,0,156
11월,17시,16.8,46,1.8,0.72,0,0,147
11월,18시,15.7,49,2,0.26,0,0,152
11월,19시,14.5,54,1.3,0.01,0,0,162
11월,20시,13.2,66,1.7,0,0,0,150
11월,21시,12.7,75,2,0,0,0,134
11월,22시,12.2,79,1.8,0,0,0,125
11월,23시,11.6,81,1.2,0,0,0,116
11월,24시,10.9,82,0.1,0,0,0,127
11월,1시,10,73,0.5,0,0,0,90
11월,2시,9.8,75,0.5,0,0,0,69
11월,3시,9.7,78,0,0,0,0,64
11월,4시,9.4,81,0.3,0,0,0,65
11월,5시,9.1,81,0,0,0,0,103
11월,6시,8.8,84,0.6,0,0,0,115
11월,7시,8.5,83,0.7,0,0,0,130
11월,8시,8.3,84,0.9,0,0,0,137
11월,9시,8.7,77,0.7,0.11,0,0,152
11월,10시,10.1,68,0.2,0.33,0,0,176
11월,11시,11.7,62,0.5,0.77,0,0,176
11월,12시,13,55,1,0.84,0,0,168
11월,13시,14.5,57,0.8,1.08,0,0,174
11월,14시,16.1,56,1.7,1.54,0,0,154
11월,15시,17.4,50,2.4,1.52,0,0,153
11월,16시,16.3,54,1.6,0.76,0,0,151
11월,17시,16.6,55,1.3,0.66,0,0,154
11월,18시,15.3,63,1.2,0.23,0,0,163
11월,19시,14,71,1.5,0.01,0,0,162
11월,20시,13.3,72,1.1,0,0,0,156
11월,21시,13.2,73,1.1,0,0,0,146
11월,22시,13,76,0.9,0,0,0,136
11월,23시,12.3,73,1.2,0,0,0,120
11월,24시,12.2,74,1.1,0,0,0,120
11월,1시,11.9,74,1.6,0,0,0,80
11월,2시,11.9,76,1.4,0,0,0,61
11월,3시,12,81,1.3,0,0,0,50
11월,4시,10.8,88,1,0,0.5,0,54
11월,5시,10.6,95,0.7,0,0,0,90
11월,6시,11.1,95,0.2,0,0,0,115
11월,7시,11,91,1,0,1,0,123
11월,8시,10.8,91,1.3,0,0,0,130
11월,9시,11.3,89,1.1,0.01,0,0,143
11월,10시,11.2,86,1,0.09,0.5,0,160
11월,11시,11.9,84,0.9,0.2,0,0,161
11월,12시,12.4,82,0.6,0.34,0,0,160
11월,13시,13.2,77,1.3,0.5,0,0,159
11월,14시,14.5,74,1.3,0.75,0,0,149
11월,15시,15.5,68,1.4,1.15,0,0,155
11월,16시,15.4,72,1.1,0.57,0,0,147
11월,17시,15.2,72,1.2,0.4,0,0,147
11월,18시,14.9,73,0.9,0.04,0,0,158
11월,19시,14.4,77,1,0,0,0,160
11월,20시,13.8,81,1.5,0,0,0,144
11월,21시,13.3,77,1.6,0,0,0,134
11월,22시,13.5,75,0.8,0,0,0,128
11월,23시,13.2,74,1.4,0,0,0,105
11월,24시,12.9,72,1.4,0,0,0,94
