,choice,college,hsg2,coml5,sedan1,sedan2,sedan3,sedan4,sedan5,sedan6,price1,price2,price3,price4,price5,price6,range1,range2,range3,range4,range5,range6,acc1,acc2,acc3,acc4,acc5,acc6,speed1,speed2,speed3,speed4,speed5,speed6,pollution1,pollution2,pollution3,pollution4,pollution5,pollution6,big1,big2,big3,big4,big5,big6,space1,space2,space3,space4,space5,space6,cost1,cost2,cost3,cost4,cost5,cost6
4367,3,0,0,1,1,0,1,0,1,0,1.2781111,1.2781111,0.76686666,0.76686666,0.89467777,0.89467777,125,125,250,250,300,300,2.5,2.5,4,4,6,6,55,55,110,110,140,140,0,0,0.6,0.6,1,1,0,0,1,1,1,1,0.7,0.7,1,1,1,1,8,8,6,6,8,8
4368,1,1,0,0,1,0,1,0,1,0,4.690508,4.690508,3.586859,3.586859,4.1386835,4.1386835,125,125,250,250,300,300,6,6,2.5,2.5,4,4,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,4,4
4369,5,1,0,0,1,0,1,0,1,0,4.2920479,4.2920479,2.7772075,2.7772075,3.7871011,3.7871011,200,200,75,75,350,350,6,6,2.5,2.5,4,4,100,100,85,85,110,110,0,0,0.4,0.4,0.25,0.25,1,1,1,1,0,0,0.7,0.7,0.7,0.7,1,1,4,4,8,8,4,4
4370,5,1,0,1,1,0,1,0,1,0,7.5971108,7.5971108,5.9352428,5.9352428,6.6474719,6.6474719,200,200,300,300,350,350,6,6,2.5,2.5,4,4,100,100,95,95,110,110,0,0,0.25,0.25,0.5,0.5,1,1,0,0,0,0,1,1,1,1,1,1,1,1,6,6,8,8
4371,1,1,0,0,1,0,1,0,1,0,4.5107845,4.5107845,4.985604,4.985604,5.4604234,5.4604234,300,300,250,250,300,300,2.5,2.5,4,4,6,6,110,110,140,140,85,85,0.25,0.25,0.6,0.6,1,1,0,0,1,1,0,0,0.7,0.7,1,1,1,1,4,4,6,6,8,8
4372,1,1,0,1,1,0,1,0,1,0,2.7772075,2.7772075,1.7673139,1.7673139,2.2722607,2.2722607,125,125,250,250,300,300,2.5,2.5,4,4,6,6,65,65,140,140,85,85,0,0,0.75,0.75,0.25,0.25,1,1,1,1,0,0,0.7,0.7,1,1,1,1,2,2,6,6,8,8
4373,3,1,0,0,1,0,1,0,1,0,2.8118444,2.8118444,3.3230888,3.3230888,3.8343333,3.8343333,250,250,400,400,250,250,2.5,2.5,4,4,6,6,110,110,140,140,85,85,0.1,0.1,0.4,0.4,0.75,0.75,0,0,1,1,1,1,1,1,1,1,1,1,8,8,2,2,4,4
4374,3,0,0,0,1,0,1,0,1,0,1.4453117,1.4453117,1.6059019,1.6059019,0.96354111,0.96354111,300,300,250,250,300,300,4,4,6,6,2.5,2.5,85,85,95,95,110,110,0.6,0.6,0.25,0.25,0.5,0.5,1,1,0,0,1,1,0.7,0.7,1,1,1,1,2,2,4,4,6,6
4375,2,1,0,1,0,1,0,0,0,0,4.3455777,4.3455777,4.8568222,4.8568222,5.3680666,5.3680666,200,200,75,75,300,300,4,4,6,6,2.5,2.5,85,85,140,140,85,85,0,0,0.4,0.4,0.75,0.75,1,1,1,1,0,0,1,1,1,1,1,1,4,4,4,4,6,6
4376,1,0,0,0,1,0,1,0,1,0,4.1753448,4.1753448,4.8177056,4.8177056,5.1388859,5.1388859,250,250,400,400,250,250,6,6,2.5,2.5,4,4,85,85,95,95,110,110,0.4,0.4,0.75,0.75,0.25,0.25,1,1,1,1,0,0,0.7,0.7,1,1,1,1,2,2,4,4,6,6
4377,3,1,0,1,1,0,1,0,1,0,1.3795612,1.3795612,1.3795612,1.3795612,0.8277367,0.8277367,200,200,75,75,300,300,4,4,6,6,2.5,2.5,100,100,85,85,95,95,0,0,0.25,0.25,0.6,0.6,0,0,1,1,1,1,1,1,0.7,0.7,1,1,8,8,2,2,4,4
4378,3,1,1,1,1,0,1,0,1,0,3.5787111,3.5787111,3.8343333,3.8343333,4.0899555,4.0899555,125,125,300,300,250,250,2.5,2.5,4,4,6,6,100,100,85,85,95,95,0,0,0.4,0.4,0.75,0.75,0,0,1,1,0,0,0.7,0.7,0.7,0.7,1,1,2,2,2,2,4,4
4379,5,1,0,0,0,0,0,1,0,0,6.6218936,6.6218936,5.2423324,5.2423324,5.7941569,5.7941569,125,125,250,250,300,300,2.5,2.5,4,4,6,6,65,65,140,140,85,85,0,0,0.75,0.75,0.25,0.25,1,1,1,1,0,0,0.7,0.7,1,1,1,1,2,2,6,6,8,8
4380,3,1,0,0,1,0,1,0,1,0,4.1386835,4.1386835,4.4145957,4.4145957,3.0350346,3.0350346,75,75,300,300,350,350,6,6,2.5,2.5,4,4,95,95,110,110,140,140,0.25,0.25,0.6,0.6,1,1,1,1,1,1,0,0,0.7,0.7,1,1,1,1,8,8,2,2,4,4
4381,5,1,0,1,1,0,1,0,1,0,2.2482626,2.2482626,2.2482626,2.2482626,3.2118037,3.2118037,125,125,300,300,300,300,6,6,2.5,2.5,4,4,65,65,110,110,85,85,0,0,0.6,0.6,0.5,0.5,1,1,0,0,1,1,1,1,1,1,1,1,8,8,6,6,2,2
4382,5,1,0,1,1,0,1,0,1,0,5.4600663,5.4600663,3.5329841,3.5329841,4.8177056,4.8177056,200,200,75,75,350,350,6,6,2.5,2.5,4,4,100,100,85,85,110,110,0,0,0.4,0.4,0.25,0.25,1,1,1,1,0,0,0.7,0.7,0.7,0.7,1,1,4,4,8,8,4,4
4383,4,1,0,1,1,0,1,0,1,0,3.3109468,3.3109468,4.1386835,4.1386835,4.4145957,4.4145957,50,50,350,350,400,400,2.5,2.5,4,4,6,6,55,55,110,110,140,140,0,0,0.25,0.25,0.5,0.5,1,1,0,0,1,1,1,1,1,1,1,1,8,8,4,4,6,6
4384,1,1,1,0,1,0,1,0,1,0,1.3795612,1.3795612,0.8277367,0.8277367,0.96569282,0.96569282,75,75,300,300,350,350,2.5,2.5,4,4,6,6,140,140,85,85,95,95,0.6,0.6,0.25,0.25,0.5,0.5,1,1,0,0,0,0,1,1,1,1,1,1,2,2,4,4,6,6
4385,5,1,1,1,0,0,0,1,0,0,7.7083289,7.7083289,6.102427,6.102427,6.7447878,6.7447878,125,125,250,250,300,300,2.5,2.5,4,4,6,6,65,65,140,140,85,85,0,0,0.75,0.75,0.25,0.25,1,1,1,1,0,0,0.7,0.7,1,1,1,1,2,2,6,6,8,8
4386,1,0,1,1,0,0,0,0,0,1,8.9930504,8.9930504,10.277772,10.277772,8.0295093,8.0295093,200,200,75,75,350,350,4,4,6,6,2.5,2.5,100,100,85,85,110,110,0,0,0.4,0.4,0.25,0.25,1,1,1,1,0,0,1,1,1,1,1,1,1,1,4,4,8,8
4387,5,0,0,0,0,0,0,0,0,1,6.9482252,6.9482252,7.444527,7.444527,5.4593198,5.4593198,200,200,75,75,350,350,6,6,2.5,2.5,4,4,55,55,95,95,140,140,0,0,0.6,0.6,0.5,0.5,1,1,0,0,1,1,0.7,0.7,1,1,1,1,2,2,2,2,6,6
4388,1,0,1,1,1,0,1,0,1,0,1.2847215,1.2847215,1.6059019,1.6059019,0.96354111,0.96354111,125,125,250,250,300,300,2.5,2.5,4,4,6,6,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,0,0,0,0,1,1,0.7,0.7,1,1,1,1,4,4,6,6,8,8
4389,3,1,0,0,1,0,1,0,1,0,1.4889054,1.4889054,1.7370563,1.7370563,2.2333581,2.2333581,75,75,300,300,350,350,4,4,6,6,2.5,2.5,110,110,140,140,85,85,0.4,0.4,0.75,0.75,0.25,0.25,0,0,1,1,0,0,0.7,0.7,1,1,1,1,6,6,8,8,2,2
4390,1,0,0,1,0,0,0,0,0,1,4.8177056,4.8177056,5.1388859,5.1388859,4.1753448,4.1753448,200,200,75,75,350,350,4,4,6,6,2.5,2.5,55,55,95,95,140,140,0,0,0.6,0.6,0.5,0.5,1,1,0,0,1,1,1,1,1,1,1,1,4,4,4,4,8,8
4391,5,0,1,0,1,0,1,0,1,0,3.3109468,3.3109468,4.1386835,4.1386835,4.4145957,4.4145957,50,50,350,350,400,400,2.5,2.5,4,4,6,6,100,100,95,95,110,110,0,0,0.75,0.75,0.25,0.25,1,1,1,1,0,0,1,1,1,1,1,1,2,2,6,6,8,8
4392,4,0,0,0,0,0,0,1,0,0,6.6474719,6.6474719,8.3093399,8.3093399,5.9352428,5.9352428,75,75,400,400,250,250,4,4,6,6,2.5,2.5,65,65,140,140,85,85,0,0,0.25,0.25,0.5,0.5,1,1,0,0,1,1,0.7,0.7,1,1,1,1,1,1,6,6,8,8
4393,1,1,1,0,0,1,0,0,0,0,3.0350346,3.0350346,3.586859,3.586859,4.1386835,4.1386835,75,75,300,300,350,350,2.5,2.5,4,4,6,6,85,85,95,95,110,110,0.1,0.1,0.4,0.4,0.75,0.75,0,0,1,1,1,1,1,1,1,1,1,1,2,2,4,4,6,6
4394,5,0,1,1,0,0,0,1,0,0,4.7969948,4.7969948,5.8068884,5.8068884,4.2920479,4.2920479,125,125,250,250,300,300,2.5,2.5,4,4,6,6,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,0,0,1,1,1,1,0.7,0.7,1,1,1,1,4,4,6,6,8,8
4395,4,0,1,1,0,0,0,1,0,0,4.8177056,4.8177056,3.5329841,3.5329841,4.1753448,4.1753448,125,125,250,250,300,300,6,6,2.5,2.5,4,4,85,85,85,85,95,95,0,0,0.25,0.25,0.5,0.5,1,1,0,0,1,1,1,1,1,1,1,1,4,4,2,2,4,4
4396,4,1,1,0,1,0,1,0,1,0,3.0350346,3.0350346,3.586859,3.586859,4.1386835,4.1386835,300,300,250,250,300,300,2.5,2.5,4,4,6,6,140,140,85,85,95,95,0.1,0.1,0.4,0.4,0.75,0.75,0,0,1,1,1,1,0.7,0.7,1,1,1,1,4,4,6,6,8,8
4397,1,0,0,1,0,0,0,1,0,0,4.4965252,4.4965252,5.1388859,5.1388859,3.5329841,3.5329841,125,125,250,250,300,300,4,4,6,6,2.5,2.5,85,85,85,85,95,95,0,0,0.25,0.25,0.5,0.5,1,1,0,0,1,1,1,1,1,1,1,1,2,2,8,8,2,2
4398,5,1,1,1,1,0,1,0,1,0,1.4889054,1.4889054,1.7370563,1.7370563,2.481509,2.481509,200,200,75,75,350,350,2.5,2.5,4,4,6,6,100,100,85,85,110,110,0,0,0.4,0.4,0.25,0.25,0,0,1,1,0,0,1,1,0.7,0.7,1,1,2,2,6,6,2,2
4399,5,1,0,0,1,0,1,0,1,0,3.2118037,3.2118037,3.2118037,3.2118037,2.2482626,2.2482626,125,125,300,300,300,300,2.5,2.5,4,4,6,6,55,55,95,95,140,140,0,0,0.1,0.1,0.75,0.75,1,1,0,0,0,0,0.7,0.7,1,1,1,1,8,8,8,8,4,4
4400,5,0,0,0,0,1,0,0,0,0,4.8568222,4.8568222,5.3680666,5.3680666,5.879311,5.879311,150,150,350,350,400,400,4,4,6,6,2.5,2.5,110,110,140,140,85,85,0.6,0.6,0.25,0.25,0.5,0.5,1,1,0,0,1,1,1,1,1,1,1,1,2,2,4,4,6,6
4401,6,1,0,0,1,0,1,0,1,0,8.4371306,8.4371306,5.4593198,5.4593198,7.444527,7.444527,50,50,150,150,400,400,6,6,2.5,2.5,4,4,55,55,95,95,140,140,0,0,0.4,0.4,0.25,0.25,1,1,1,1,0,0,0.7,0.7,1,1,1,1,1,1,4,4,8,8
4402,1,1,0,0,1,0,1,0,1,0,3.5329841,3.5329841,4.1753448,4.1753448,4.8177056,4.8177056,300,300,250,250,300,300,2.5,2.5,4,4,6,6,140,140,85,85,95,95,0.1,0.1,0.4,0.4,0.75,0.75,0,0,1,1,1,1,0.7,0.7,1,1,1,1,4,4,6,6,8,8
4403,2,1,1,0,1,0,1,0,1,0,5.1388859,5.1388859,3.5329841,3.5329841,4.1753448,4.1753448,150,150,350,350,400,400,2.5,2.5,4,4,6,6,110,110,140,140,85,85,0.6,0.6,0.25,0.25,0.5,0.5,1,1,0,0,1,1,0.7,0.7,1,1,1,1,6,6,8,8,2,2
4404,4,1,0,0,0,1,0,0,0,0,6.7447878,6.7447878,7.3871485,7.3871485,5.4600663,5.4600663,75,75,300,300,350,350,4,4,6,6,2.5,2.5,85,85,95,95,110,110,0.1,0.1,0.4,0.4,0.75,0.75,0,0,1,1,1,1,0.7,0.7,1,1,1,1,6,6,8,8,2,2
4405,3,0,1,1,0,1,0,0,0,0,5.2230137,5.2230137,5.4604234,5.4604234,4.0359651,4.0359651,125,125,300,300,250,250,2.5,2.5,4,4,6,6,55,55,95,95,110,110,0,0,0.6,0.6,0.25,0.25,0,0,1,1,0,0,0.7,0.7,0.7,0.7,1,1,1,1,2,2,4,4
4406,1,1,1,0,0,1,0,0,0,0,4.4145957,4.4145957,3.0350346,3.0350346,3.586859,3.586859,300,300,250,250,300,300,4,4,6,6,2.5,2.5,110,110,140,140,85,85,0.25,0.25,0.6,0.6,1,1,1,1,1,1,0,0,1,1,1,1,1,1,8,8,2,2,4,4
4407,6,0,0,0,0,1,0,0,0,0,1.5337333,1.5337333,0.76686666,0.76686666,0.89467777,0.89467777,50,50,150,150,350,350,2.5,2.5,4,4,6,6,100,100,85,85,95,95,0,0,0.1,0.1,0.4,0.4,1,1,0,0,0,0,1,1,0.7,0.7,1,1,2,2,4,4,6,6
4408,4,1,0,0,0,0,0,1,0,0,4.5107845,4.5107845,5.4604234,5.4604234,4.0359651,4.0359651,75,75,400,400,250,250,4,4,6,6,2.5,2.5,65,65,140,140,85,85,0,0,0.25,0.25,0.5,0.5,1,1,0,0,0,0,0.7,0.7,1,1,1,1,1,1,6,6,8,8
4409,5,1,0,0,1,0,1,0,1,0,3.1308432,3.1308432,3.5781065,3.5781065,2.4599482,2.4599482,50,50,350,350,400,400,2.5,2.5,4,4,6,6,85,85,85,85,95,95,0,0,0.6,0.6,1,1,0,0,1,1,1,1,1,1,1,1,1,1,8,8,6,6,8,8
4410,5,0,0,1,1,0,1,0,1,0,7.444527,7.444527,7.9408288,7.9408288,6.4519234,6.4519234,125,125,300,300,300,300,6,6,2.5,2.5,4,4,100,100,85,85,110,110,0,0,0.25,0.25,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,4,6,6,2,2
4411,2,1,0,1,1,0,1,0,1,0,4.2490015,4.2490015,4.6962648,4.6962648,3.8017382,3.8017382,200,200,75,75,350,350,2.5,2.5,4,4,6,6,85,85,140,140,95,95,0,0,0.25,0.25,1,1,0,0,1,1,1,1,1,1,0.7,0.7,1,1,4,4,6,6,2,2
4412,3,1,0,0,0,1,0,0,0,0,6.102427,6.102427,6.7447878,6.7447878,7.3871485,7.3871485,75,75,300,300,350,350,4,4,6,6,2.5,2.5,85,85,95,95,110,110,0.1,0.1,0.4,0.4,0.75,0.75,0,0,1,1,1,1,1,1,1,1,1,1,4,4,6,6,8,8
4413,3,1,0,0,1,0,1,0,1,0,5.4593198,5.4593198,3.4741126,3.4741126,4.4667162,4.4667162,200,200,300,300,350,350,2.5,2.5,4,4,6,6,55,55,110,110,140,140,0,0,0.75,0.75,0.25,0.25,0,0,1,1,0,0,0.7,0.7,1,1,1,1,8,8,2,2,4,4
4414,3,0,0,0,1,0,1,0,1,0,4.8177056,4.8177056,5.1388859,5.1388859,4.1753448,4.1753448,125,125,300,300,300,300,6,6,2.5,2.5,4,4,85,85,140,140,95,95,0,0,0.4,0.4,0.25,0.25,1,1,1,1,0,0,1,1,0.7,0.7,1,1,1,1,4,4,8,8
4415,4,1,1,0,1,0,1,0,1,0,4.0395745,4.0395745,2.7772075,2.7772075,3.2821543,3.2821543,250,250,400,400,250,250,2.5,2.5,4,4,6,6,95,95,110,110,140,140,0.6,0.6,0.25,0.25,0.5,0.5,1,1,0,0,1,1,1,1,1,1,1,1,8,8,2,2,4,4
4416,3,1,1,1,0,0,0,1,0,0,3.3109468,3.3109468,4.1386835,4.1386835,4.4145957,4.4145957,125,125,250,250,300,300,4,4,6,6,2.5,2.5,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,0,0,1,1,1,1,1,1,1,1,1,1,8,8,8,8,2,2
4417,3,1,0,0,0,0,0,1,0,0,3.3927834,3.3927834,4.1910853,4.1910853,4.5902363,4.5902363,50,50,350,350,400,400,6,6,2.5,2.5,4,4,85,85,85,85,95,95,0,0,0.6,0.6,1,1,0,0,1,1,1,1,0.7,0.7,1,1,1,1,4,4,8,8,2,2
4418,3,1,1,0,0,1,0,0,0,0,7.1562131,7.1562131,7.8271081,7.8271081,5.5907915,5.5907915,200,200,75,75,300,300,6,6,2.5,2.5,4,4,85,85,140,140,85,85,0,0,0.4,0.4,0.75,0.75,0,0,1,1,0,0,0.7,0.7,0.7,0.7,1,1,1,1,8,8,2,2
4419,5,1,0,1,0,1,0,0,0,0,4.7969948,4.7969948,5.3019416,5.3019416,5.8068884,5.8068884,50,50,150,150,350,350,4,4,6,6,2.5,2.5,100,100,85,85,95,95,0,0,0.1,0.1,0.4,0.4,1,1,0,0,1,1,0.7,0.7,1,1,1,1,8,8,8,8,2,2
4420,5,0,0,0,1,0,1,0,1,0,7.9408288,7.9408288,5.4593198,5.4593198,6.4519234,6.4519234,250,250,400,400,250,250,4,4,6,6,2.5,2.5,140,140,85,85,95,95,0.25,0.25,0.6,0.6,1,1,0,0,1,1,0,0,0.7,0.7,1,1,1,1,4,4,6,6,8,8
4421,1,1,0,0,1,0,1,0,1,0,4.0395745,4.0395745,2.7772075,2.7772075,3.2821543,3.2821543,250,250,400,400,250,250,6,6,2.5,2.5,4,4,110,110,140,140,85,85,0.1,0.1,0.4,0.4,0.75,0.75,0,0,0,0,1,1,0.7,0.7,1,1,1,1,2,2,4,4,6,6
4422,5,1,0,0,1,0,1,0,1,0,4.2920479,4.2920479,4.7969948,4.7969948,5.8068884,5.8068884,50,50,150,150,400,400,4,4,6,6,2.5,2.5,65,65,110,110,85,85,0,0,0.25,0.25,1,1,0,0,1,1,1,1,1,1,0.7,0.7,1,1,2,2,8,8,4,4
4423,3,1,0,0,1,0,1,0,1,0,4.9198965,4.9198965,3.8017382,3.8017382,4.2490015,4.2490015,50,50,350,350,400,400,4,4,6,6,2.5,2.5,100,100,95,95,110,110,0,0,0.75,0.75,0.25,0.25,0,0,1,1,0,0,0.7,0.7,1,1,1,1,8,8,2,2,4,4
4424,3,1,0,0,1,0,1,0,1,0,4.0899555,4.0899555,2.8118444,2.8118444,3.3230888,3.3230888,300,300,250,250,300,300,4,4,6,6,2.5,2.5,95,95,110,110,140,140,0.4,0.4,0.75,0.75,0.25,0.25,1,1,1,1,0,0,0.7,0.7,1,1,1,1,2,2,4,4,6,6
4425,4,1,0,1,1,0,1,0,1,0,3.8343333,3.8343333,4.0899555,4.0899555,2.8118444,2.8118444,125,125,300,300,250,250,2.5,2.5,4,4,6,6,55,55,95,95,110,110,0,0,0.6,0.6,0.25,0.25,1,1,1,1,0,0,0.7,0.7,0.7,0.7,1,1,1,1,2,2,4,4
4426,5,1,1,1,1,0,1,0,1,0,3.3927834,3.3927834,3.7919343,3.7919343,4.1910853,4.1910853,125,125,300,300,250,250,4,4,6,6,2.5,2.5,55,55,95,95,110,110,0,0,0.6,0.6,0.25,0.25,1,1,1,1,0,0,1,1,1,1,1,1,4,4,6,6,8,8
4427,3,1,0,1,0,0,0,1,0,0,5.2423324,5.2423324,6.3459814,6.3459814,4.690508,4.690508,75,75,400,400,250,250,4,4,6,6,2.5,2.5,65,65,140,140,85,85,0,0,0.25,0.25,0.5,0.5,1,1,0,0,0,0,0.7,0.7,1,1,1,1,1,1,6,6,8,8
4428,5,0,1,0,0,1,0,0,0,0,3.3544749,3.3544749,3.5781065,3.5781065,2.4599482,2.4599482,200,200,75,75,300,300,6,6,2.5,2.5,4,4,85,85,140,140,85,85,0,0,0.4,0.4,0.75,0.75,1,1,1,1,0,0,0.7,0.7,0.7,0.7,1,1,1,1,8,8,2,2
4429,2,1,1,0,0,1,0,0,0,0,3.5611457,3.5611457,3.7985554,3.7985554,2.6115068,2.6115068,75,75,250,250,400,400,2.5,2.5,4,4,6,6,100,100,85,85,95,95,0,0,0.6,0.6,0.25,0.25,1,1,1,1,0,0,1,1,1,1,1,1,2,2,8,8,2,2
4430,5,1,0,0,1,0,1,0,1,0,3.5346277,3.5346277,3.7871011,3.7871011,2.7772075,2.7772075,50,50,150,150,400,400,6,6,2.5,2.5,4,4,100,100,85,85,110,110,0,0,0.6,0.6,0.5,0.5,1,1,0,0,1,1,0.7,0.7,0.7,0.7,1,1,8,8,6,6,2,2
4431,2,1,1,0,1,0,1,0,1,0,1.34179,1.34179,0.78271081,0.78271081,1.0063425,1.0063425,200,200,300,300,350,350,2.5,2.5,4,4,6,6,55,55,110,110,140,140,0,0,0.75,0.75,0.25,0.25,0,0,1,1,0,0,0.7,0.7,1,1,1,1,8,8,2,2,4,4
4432,3,1,0,0,0,1,0,0,0,0,1.2847215,1.2847215,1.4453117,1.4453117,1.6059019,1.6059019,50,50,150,150,350,350,4,4,6,6,2.5,2.5,55,55,95,95,110,110,0,0,0.25,0.25,0.6,0.6,0,0,0,0,1,1,0.7,0.7,0.7,0.7,1,1,2,2,6,6,8,8
4433,3,1,1,0,0,1,0,0,0,0,1.0224889,1.0224889,1.1503,1.1503,1.2781111,1.2781111,50,50,150,150,350,350,6,6,2.5,2.5,4,4,85,85,140,140,85,85,0,0,0.6,0.6,0.25,0.25,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2,2,4,4
4434,1,1,1,1,1,0,1,0,1,0,3.0674666,3.0674666,3.3230888,3.3230888,3.8343333,3.8343333,50,50,150,150,350,350,2.5,2.5,4,4,6,6,55,55,95,95,110,110,0,0,0.25,0.25,0.6,0.6,0,0,1,1,1,1,1,1,0.7,0.7,1,1,1,1,4,4,6,6
4435,5,1,1,0,1,0,1,0,1,0,3.2821543,3.2821543,3.7871011,3.7871011,4.0395745,4.0395745,300,300,250,250,300,300,4,4,6,6,2.5,2.5,140,140,85,85,95,95,0.1,0.1,0.4,0.4,0.75,0.75,0,0,1,1,1,1,0.7,0.7,1,1,1,1,2,2,4,4,6,6
4436,5,1,0,1,1,0,1,0,1,0,4.4965252,4.4965252,5.1388859,5.1388859,3.5329841,3.5329841,75,75,400,400,250,250,4,4,6,6,2.5,2.5,65,65,140,140,85,85,0,0,0.25,0.25,0.5,0.5,1,1,0,0,1,1,0.7,0.7,1,1,1,1,1,1,6,6,8,8
4437,3,1,0,0,0,1,0,0,0,0,6.7447878,6.7447878,7.3871485,7.3871485,5.4600663,5.4600663,150,150,350,350,400,400,2.5,2.5,4,4,6,6,140,140,85,85,95,95,0.4,0.4,0.75,0.75,0.25,0.25,1,1,1,1,0,0,0.7,0.7,1,1,1,1,6,6,8,8,2,2
4438,4,1,1,0,0,0,0,1,0,0,3.0350346,3.0350346,1.9313856,1.9313856,2.4832101,2.4832101,50,50,350,350,400,400,2.5,2.5,4,4,6,6,100,100,95,95,110,110,0,0,0.75,0.75,0.25,0.25,0,0,1,1,0,0,1,1,1,1,1,1,4,4,4,4,6,6
4439,1,1,1,0,0,0,0,1,0,0,6.0593618,6.0593618,4.7969948,4.7969948,5.3019416,5.3019416,200,200,300,300,350,350,4,4,6,6,2.5,2.5,65,65,140,140,85,85,0,0,0.6,0.6,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,4,6,6
4440,4,1,0,0,1,0,1,0,1,0,3.7871011,3.7871011,4.0395745,4.0395745,3.2821543,3.2821543,50,50,150,150,400,400,2.5,2.5,4,4,6,6,85,85,140,140,95,95,0,0,0.1,0.1,0.75,0.75,1,1,0,0,0,0,1,1,1,1,1,1,4,4,2,2,6,6
4441,5,1,0,1,0,0,0,1,0,0,3.8541644,3.8541644,4.8177056,4.8177056,5.1388859,5.1388859,125,125,250,250,300,300,4,4,6,6,2.5,2.5,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,0,0,0,0,1,1,1,1,1,1,1,1,8,8,8,8,2,2
4442,1,1,0,0,0,0,0,0,0,1,4.7969948,4.7969948,5.3019416,5.3019416,4.2920479,4.2920479,125,125,300,300,300,300,2.5,2.5,4,4,6,6,100,100,85,85,110,110,0,0,0.25,0.25,1,1,0,0,0,0,1,1,0.7,0.7,1,1,1,1,2,2,8,8,4,4
4443,5,1,1,1,1,0,1,0,1,0,3.5787111,3.5787111,3.8343333,3.8343333,2.8118444,2.8118444,50,50,150,150,400,400,6,6,2.5,2.5,4,4,100,100,85,85,110,110,0,0,0.6,0.6,0.5,0.5,1,1,0,0,1,1,0.7,0.7,0.7,0.7,1,1,8,8,6,6,2,2
4444,5,1,0,1,1,0,1,0,1,0,3.0674666,3.0674666,3.3230888,3.3230888,3.8343333,3.8343333,75,75,250,250,400,400,4,4,6,6,2.5,2.5,100,100,85,85,95,95,0,0,0.6,0.6,0.25,0.25,1,1,1,1,0,0,0.7,0.7,0.7,0.7,1,1,8,8,4,4,6,6
4445,1,1,0,0,1,0,1,0,1,0,3.5329841,3.5329841,2.2482626,2.2482626,2.8906233,2.8906233,125,125,250,250,300,300,6,6,2.5,2.5,4,4,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4
4446,6,1,1,0,1,0,1,0,1,0,2.9778108,2.9778108,1.4889054,1.4889054,1.7370563,1.7370563,125,125,300,300,250,250,4,4,6,6,2.5,2.5,100,100,85,85,95,95,0,0,0.4,0.4,0.75,0.75,0,0,1,1,0,0,1,1,1,1,1,1,8,8,6,6,8,8
4447,3,1,1,0,0,1,0,0,0,0,4.1386835,4.1386835,4.4145957,4.4145957,3.0350346,3.0350346,75,75,300,300,350,350,2.5,2.5,4,4,6,6,110,110,140,140,85,85,0.4,0.4,0.75,0.75,0.25,0.25,1,1,1,1,0,0,1,1,1,1,1,1,2,2,4,4,6,6
4448,5,0,1,0,0,0,0,1,0,0,3.5329841,3.5329841,2.2482626,2.2482626,2.8906233,2.8906233,125,125,250,250,300,300,4,4,6,6,2.5,2.5,55,55,110,110,140,140,0,0,0.6,0.6,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,4,8,8,2,2
4449,3,1,0,0,0,1,0,0,0,0,2.4599482,2.4599482,2.9072116,2.9072116,3.3544749,3.3544749,300,300,250,250,300,300,4,4,6,6,2.5,2.5,110,110,140,140,85,85,0.25,0.25,0.6,0.6,1,1,0,0,0,0,0,0,0.7,0.7,1,1,1,1,2,2,4,4,6,6
4450,5,1,1,0,1,0,1,0,1,0,4.7969948,4.7969948,5.3019416,5.3019416,4.2920479,4.2920479,200,200,75,75,350,350,6,6,2.5,2.5,4,4,55,55,95,95,140,140,0,0,0.6,0.6,0.5,0.5,1,1,0,0,1,1,0.7,0.7,1,1,1,1,2,2,2,2,6,6
4451,1,1,0,0,1,0,1,0,1,0,4.6581025,4.6581025,3.5994428,3.5994428,4.0229067,4.0229067,125,125,250,250,300,300,6,6,2.5,2.5,4,4,85,85,85,85,95,95,0,0,0.25,0.25,0.5,0.5,1,1,0,0,0,0,1,1,1,1,1,1,4,4,2,2,4,4
4452,6,1,0,1,1,0,1,0,1,0,2.964247,2.964247,3.3877109,3.3877109,2.3290512,2.3290512,125,125,250,250,300,300,2.5,2.5,4,4,6,6,100,100,95,95,110,110,0,0,0.4,0.4,0.75,0.75,0,0,1,1,1,1,0.7,0.7,1,1,1,1,4,4,6,6,8,8
4453,5,1,0,0,1,0,1,0,1,0,6.0593618,6.0593618,4.2920479,4.2920479,4.7969948,4.7969948,125,125,300,300,250,250,4,4,6,6,2.5,2.5,55,55,95,95,110,110,0,0,0.6,0.6,0.25,0.25,1,1,1,1,0,0,1,1,0.7,0.7,1,1,2,2,8,8,2,2
