pid,hid,housenum,p20ans,p21ans,gender,year,age,school,school1,school2,mar,income1,income,job_yes,job2,job,job3,relig,ott_yes,ott_main,ott_freq,ott_weekday_min,ott_weekend_min,ott_min,sns_yes,sns_main,sns_weekday_min,sns_weekend_min,sns_min,sns_purpose,e_com_yes,e_com_freq,satis_1,satis_2,satis_3,mental_1,mental_2,mental_3,mental_4,mental_5,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,neg_1,neg_2,neg_3,neg_4,neg_5,neg_6,neg_7,neg_8,neg_9,neg_10,esteem_1,esteem_2,esteem_3,esteem_4,esteem_5,esteem_6,esteem_7,esteem_8,esteem_9,esteem_10
70210002,702100,2,1,1,2,1966,55,4,3,5,2,1,1,2, ,0, ,2,1,10,4,40,30,70,2, , , ,0, ,1, ,5,6,5,6,5,5,6,5,6,6,6,1,1,1,1,1,2,1,1,1,1,2,2,1,2,3,4,1,4,1,3,4,3,1,1
70220001,702200,1,1,1,1,1964,57,4,3,5,2,7,5,1,1,1,39,2,1,10,1,60,60,120,2, , , ,0, ,2, ,6,5,5,6,6,6,5,5,6,7,7,2,1,1,2,1,1,2,1,2,2,2,1,1,2,4,4,2,4,1,3,3,2,1,2
70220002,702200,2,1,1,2,1966,55,4,3,5,2,5,4,1,1,1,52,2,1,10,1,30,90,120,1,12,80,80,160,1,1,60,6,6,5,7,7,6,7,7,6,7,6,1,1,2,1,1,1,2,1,2,1,1,1,1,1,4,4,2,4,1,3,3,1,1,1
70310002,703100,2,1,1,2,1937,84,2,1,5,3,3,3,2, ,0, ,1,2, , , , ,0,2, , , ,0, ,2, ,3,3,2,3,5,2,2,2,2,4,2,3,3,6,4,2,2,2,2,1,1,2,2,2,2,3,4,4,3,2,3,2,3,1,2
70330001,703300,1,1,1,1,1966,55,4,3,5,2,7,5,1,1,1,44,2,1,10,4,30,30,60,2, , , ,0, ,1, ,5,5,4,5,4,4,5,4,4,4,5,3,2,2,2,2,2,2,3,2,1,1,1,1,1,3,3,3,3,2,3,4,3,1,1
70330002,703300,2,1,1,2,1969,52,4,3,5,2,6,5,1,1,1,52,2,1,10,4,30,30,60,2, , , ,0, ,1,10,5,5,6,5,5,4,5,4,5,5,4,3,2,2,2,2,2,1,1,2,2,1,1,1,1,3,3,1,3,2,3,3,3,1,1
70330003,703300,3,1,1,2,1935,86,2,1,5,3,2,2,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,4,4,3,5,4,3,4,5,5,4,4,3,3,2,2,4,3,3,3,3,3,2,3,2,2,2,3,3,2,2,3,3,3,1,1
70330004,703300,4,1,1,2,1988,33,5,4,5,4,7,5,1,1,1,31,2,1,10,4,60,60,120,2, , , ,0, ,1,10,6,5,5,5,5,5,4,4,6,5,5,1,2,1,1,2,1,1,2,2,2,1,1,1,1,4,3,3,4,3,3,4,3,1,1
70420001,704200,1,1,1,1,1971,50,5,4,5,2,11,7,1,1,1,31,2,1,10,1,15,20,35,2, , , ,0, ,2, ,4,5,5,5,5,6,5,5,5,5,5,2,2,2,3,2,2,1,2,2,2,1,2,2,2,3,3,2,3,2,3,3,3,2,2
70510001,705100,1,1,1,1,1968,53,4,3,5,2,10,7,1,1,1,31,2,1,10,1,40,40,80,1,15,10,10,20,1,2, ,6,6,6,5,5,4,5,5,6,6,6,2,1,1,1,2,2,1,1,1,2,2,1,2,2,3,3,1,2,2,3,2,2,1,1
70510002,705100,2,1,1,2,1972,49,5,4,5,2,1,1,2, ,0, ,2,1,10,1,40,40,80,1,2,10,10,20,1,1,3,6,6,6,5,5,5,2,2,4,5,5,1,1,1,1,1,1,2,2,1,1,2,2,1,2,3,3,1,2,2,3,2,2,1,1
70510003,705100,3,1,1,1,1999,22,5,4,1,1,1,1,2, ,0, ,2,1,10,1,80,80,160,1,15,10,10,20,2,1,2,6,5,5,5,5,6,5,5,5,5,5,1,1,1,1,2,2,1,1,2,2,1,1,2,2,3,3,1,2,2,3,3,2,2,1
70510004,705100,4,1,1,1,2002,19,5,4,1,1,1,1,2, ,0, ,2,1,10,1,60,60,120,1,2,20,20,40,1,1,3,6,6,6,5,5,6,5,5,5,6,6,2,1,2,2,1,1,1,2,1,1,2,1,1,1,3,3,1,3,1,3,3,3,1,1
70540001,705400,1,1,1,1,1966,55,4,3,5,2,9,6,1,3,3,43,2,1,10,1,60,180,240,2, , , ,0, ,1,5,5,5,3,3,3,4,3,3,4,4,3,2,2,2,3,2,2,2,2,2,2,1,1,1,1,3,3,1,3,2,2,3,2,1,1
70540002,705400,2,1,1,2,1970,51,4,3,5,2,5,4,1,1,1,44,2,1,10,5,30,120,150,1,2,5,10,15,1,1,24,4,5,4,3,3,4,3,2,4,3,3,5,2,2,4,2,2,2,2,1,1,1,1,1,1,3,2,1,3,3,2,2,3,1,1
70540003,705400,3,1,1,1,1995,26,5,4,5,1,5,4,1,1,1,52,2,1,10,1,60,180,240,1,15,20,30,50,1,1,12,4,5,5,3,3,3,2,2,5,3,3,4,3,2,4,1,2,2,1,2,2,1,1,1,1,3,2,1,3,3,2,2,2,1,1
70540004,705400,4,1,1,1,1996,25,5,4,1,1,1,1,2, ,0, ,2,1,10,1,90,180,270,1,15,20,30,50,1,1,8,5,5,4,4,3,4,2,3,5,5,5,3,2,2,4,2,2,2,2,2,2,1,1,1,1,3,3,1,3,2,3,3,3,1,1
70610001,706100,1,1,1,2,1963,58,4,3,5,2,1,1,2, ,0, ,2,1,10,2,60,120,180,1,2,30,30,60,1,1,6,6,6,6,6,7,7,5,6,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4,1,4,4,4,1,1
70610004,706100,4,1,1,1,1963,58,5,4,3,2,9,6,1,1,1,99,2,1,10,2,30,60,90,1,2,30,30,60,1,1,3,7,7,7,6,6,7,6,5,7,7,7,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,1,4,1,4,4,4,1,1
70610005,706100,5,0,1,2,1990,31,5,4,5,1,5,4,1,1,1,99,2,1,10,2,60,120,180,1,2,60,120,180,1,1,6,7,7,7,7,7,7,7,7,7,7,7,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,1,4,1,4,4,4,1,1
70610006,706100,6,1,1,1,1993,28,5,4,5,1,5,4,1,1,1,99,2,1,10,1,120,180,300,1,15,10,10,20,1,1,5,6,6,6,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4,1,4,4,4,1,1
70610007,706100,7,0,1,1,1998,23,5,4,1,1,1,1,2, ,0, ,2,1,10,1,120,180,300,1,2,60,120,180,1,1,3,7,7,7,6,6,6,6,6,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4,1,4,4,4,1,1
70630002,706300,2,1,1,2,1959,62,4,3,5,2,1,1,2, ,0, ,1,1,10,5,5,10,15,1,16,10,10,20,1,1,5,6,6,6,5,5,5,5,4,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,2,3,4,3,1,1
71020001,710200,1,1,1,1,1968,53,5,4,5,2,9,6,1,1,1,31,2,2, , , , ,0,2, , , ,0, ,1,24,4,4,3,4,4,3,3,4,3,3,3,4,4,4,4,3,2,2,2,3,2,2,3,3,2,2,2,1,2,2,1,2,2,1,2
71020002,710200,2,1,1,2,1970,51,5,4,5,2,5,4,1,1,1,52,1,2, , , , ,0,2, , , ,0, ,1,60,4,4,4,4,3,3,4,4,3,3,3,4,4,4,3,3,2,2,3,2,2,3,2,2,2,2,2,2,2,1,1,2,2,1,2
71020003,710200,3,1,1,2,1997,24,5,4,1,1,1,1,2, ,0, ,1,1,10,2,60,60,120,1,2,10,30,40,1,1,36,4,4,3,4,4,3,4,3,4,4,4,3,3,4,4,3,3,2,2,3,3,2,2,3,2,2,2,1,1,2,2,2,1,2,2
71030001,710300,1,1,1,1,1968,53,5,4,5,2,11,7,1,3,3,72,1,1,10,2,60,60,120,2, , , ,0, ,2, ,5,5,5,6,6,7,5,6,6,6,6,4,2,2,3,1,2,1,2,2,1,1,1,1,1,4,4,1,3,1,3,3,4,2,1
71030002,710300,2,1,1,2,1975,46,5,4,5,2,1,1,2, ,0, ,1,1,10,1,120,120,240,1,15,90,90,180,4,1,240,6,6,6,5,6,5,4,4,6,6,6,2,2,2,2,2,1,2,1,1,1,1,1,1,1,4,4,1,3,1,3,3,4,1,1
71030003,710300,3,1,1,1,2001,20,5,4,1,1,1,1,2, ,0, ,1,1,10,1,120,120,240,1,1,60,60,120,1,1,120,5,5,5,5,4,4,5,4,5,4,5,3,4,2,3,1,1,1,1,1,1,1,1,1,1,3,3,2,3,1,4,3,4,2,1
71030004,710300,4,1,1,2,2003,18,4,3,1,1,1,1,2, ,0, ,1,1,10,1,60,60,120,1,2,30,30,60,1,2, ,4,4,4,3,3,3,3,3,4,3,5,2,2,2,3,3,3,3,1,3,3,2,1,3,1,3,3,1,4,2,4,3,4,2,1
71040001,710400,1,1,1,1,1965,56,5,4,5,2,12,8,1,3,3,27,1,1,10,1,150,180,330,1,12,30,30,60,3,1,60,5,6,4,6,6,5,5,6,5,6,6,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,3,2,4,3,4,1,1
71040002,710400,2,1,1,2,1968,53,5,4,5,2,10,7,1,2,2,44,1,1,10,1,90,180,270,1,12,30,30,60,1,1,180,5,5,6,6,6,6,6,6,6,5,6,3,3,2,2,1,1,1,1,1,1,1,1,1,1,3,3,1,3,2,4,3,3,1,1
71050001,710500,1,1,1,1,1951,70,5,4,5,4,9,6,1,3,3,51,1,2, , , , ,0,1,12,10,10,20,1,1, ,6,6,6,6,6,6,5,5,6,5,6,3,2,3,2,1,1,2,1,1,1,1,1,1,1,3,2,1,3,2,3,3,4,1,1
71050002,710500,2,1,1,1,1980,41,5,4,5,1,8,6,1,1,1,92,1,1,10,4,60,90,150,1,15,60,60,120,3,1,120,5,3,3,5,5,4,4,4,5,6,7,4,3,1,3,1,1,1,1,1,1,1,1,1,1,4,4,1,3,2,4,3,3,2,2
71060002,710600,2,1,1,2,1971,50,4,3,5,2,5,4,1,1,1,39,1,1,10,4,120,50,170,1,12,30,30,60,1,1,8,6,6,6,6,5,6,6,5,6,5,6,4,3,2,4,2,2,1,2,2,1,2,2,1,1,3,3,1,3,3,3,3,2,1,1
71060004,710600,4,1,1,1,1998,23,5,4,1,1,1,1,2, ,0, ,2,1,10,5,60,90,150,1,15,90,120,210,1,1,12,6,6,6,5,6,6,5,6,6,6,6,3,3,3,4,2,2,1,2,1,2,2,1,1,1,3,3,3,2,3,3,2,1,1,1
71060005,710600,5,1,1,2,2001,20,5,4,1,1,1,1,2, ,0, ,2,1,1,5,30,40,70,1,2,60,90,150,1,1,10,6,5,5,6,6,5,6,6,6,6,6,4,3,2,2,2,2,1,2,2,2,1,2,2,1,3,3,2,3,3,3,3,2,1,1
71090001,710900,1,1,1,1,1969,52,4,3,5,1,7,5,1,1,1,86,2,1,10,1,60,120,180,1,15,40,40,80,1,1,24,5,4,4,4,4,3,4,4,4,4,4,3,3,3,4,3,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,1,1
71100001,711000,1,1,1,1,1978,43,5,4,5,2,6,5,1,1,1,33,2,1,10,1,50,50,100,1,15,30,30,60,1,2, ,4,4,3,4,4,3,3,3,6,6,6,5,5,5,5,3,3,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1
71100002,711000,2,1,1,2,1980,41,5,4,5,2,1,1,2, ,0, ,1,1,10,1,30,50,80,1,15,30,30,60,1,1,36,4,4,4,3,3,3,4,4,4,4,3,4,3,4,4,2,3,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2
71100003,711000,3,1,1,1,2009,12,2,1,1,1,1,1,2, ,0, ,2,1,10,1,30,30,60,2, , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
71110001,711100,1,1,1,1,1976,45,5,4,5,2,6,5,1,1,1,31,2,1,10,1,30,40,70,1,15,10,5,15,1,1,24,5,5,5,4,4,3,4,4,4,4,4,3,4,3,3,3,3,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2
71110002,711100,2,1,1,2,1977,44,5,4,5,2,1,1,2, ,0, ,2,1,10,1,30,50,80,1,15,30,30,60,1,1,36,5,5,4,5,5,4,3,3,5,5,5,4,4,3,3,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,1
71110003,711100,3,1,1,1,2009,12,2,1,1,1,1,1,2, ,0, ,2,1,10,1,30,50,80,2, , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
71150001,711500,1,1,1,1,1977,44,5,4,5,2,8,6,1,1,1,22,2,1,10,1,60,60,120,2, , , ,0, ,1,24,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
71150002,711500,2,1,1,2,1981,40,5,4,5,2,4,4,1,1,1,95,1,1,10,5,30,30,60,2, , , ,0, ,1,120,4,6,4,2,4,6,4,1,6,6,6,6,5,4,4,2,2,2,2,3,2,2,3,3,3,3,3,2,4,2,3,3,3,1,1
71150003,711500,3,1,1,1,2008,13,3,2,1,1,1,1,2, ,0, ,1,1,10,1,240,240,480,2, , , ,0, ,2, ,4,4,4,2,2,3,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3
71160001,711600,1,1,1,1,1978,43,5,4,5,2,9,6,1,1,1,13,2,1,10,1,30,30,60,1,15,30,50,80,1,1,6,5,5,5,6,6,6,5,5,6,6,6,6,5,5,5,3,3,2,2,1,2,2,1,1,1,3,2,2,1,2,2,2,1,1,1
71160002,711600,2,1,1,2,1981,40,5,4,5,2,1,1,2, ,0, ,2,1,10,1,30,30,60,1,15,30,30,60,1,1,36,4,4,3,4,4,4,5,5,4,4,4,3,4,4,4,2,2,1,2,2,2,2,2,2,2,3,3,2,2,1,2,2,2,1,1
71160003,711600,3,1,1,2,2009,12,2,1,1,1,1,1,2, ,0, ,2,1,10,1,30,30,60,2, , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
71180001,711800,1,1,1,1,1970,51,4,3,5,2,10,7,1,3,3,52,2,1,10,2,60,60,120,1,2,30,30,60,1,1,5,6,6,6,4,4,4,4,2,5,5,5,4,3,2,4,1,1,1,1,2,2,2,2,3,1,3,3,1,3,1,3,2,3,1,1
71180002,711800,2,1,1,2,1973,48,4,3,5,2,5,4,1,1,1,93,2,1,10,4,20,60,80,1,2,30,60,90,1,1,120,5,5,5,4,4,5,4,3,5,5,5,3,3,4,2,1,1,1,1,2,2,1,1,3,2,3,3,1,3,2,3,3,3,1,1
71180003,711800,3,1,1,1,1996,25,4,3,5,1,8,6,1,3,3,52,2,1,8,1,120,180,300,1,15,120,120,240,1,1,60,5,5,5,4,4,5,4,2,6,6,5,4,4,2,2,1,1,1,1,1,1,1,1,2,1,3,3,1,4,1,3,3,3,1,1
71180004,711800,4,1,1,1,1999,22,5,4,1,1,2,2,2, ,0, ,2,1,10,1,120,120,240,1,2,60,120,180,3,1,4,6,6,6,4,4,4,4,4,5,5,4,3,2,1,2,1,1,1,1,1,1,1,1,1,1,3,3,1,4,1,3,2,3,1,1
71200001,712000,1,0,1,1,1970,51,4,3,5,2,9,6,1,1,1,87,2,1,10,1,180,90,270,2, , , ,0, ,2, ,6,5,6,5,6,6,4,4,6,6,6,2,2,2,2,2,2,2,2,3,3,2,1,1,1,3,3,1,4,1,4,3,3,1,1
71200002,712000,2,1,1,2,1973,48,4,3,5,2,1,1,2, ,0, ,2,1,10,1,90,30,120,1,16,70,90,160,3,1,180,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,2,2,4,4,4,1,1
71200003,712000,3,1,1,2,1996,25,4,3,5,1,8,6,1,1,1,93,2,1,6,1,240,300,540,1,15,240,300,540,1,1,120,5,5,5,1,4,5,4,1,6,6,6,7,5,1,6,3,1,1,1,2,1,1,1,2,2,2,2,1,4,2,2,2,2,1,1
71200004,712000,4,1,1,2,2003,18,4,3,1,1,1,1,2, ,0, ,2,1,10,1,120,360,480,1,15,120,240,360,2,1,5,4,4,4,5,4,4,3,2,5,5,5,5,5,5,5,3,3,2,2,2,2,1,1,3,2,4,3,1,3,2,3,3,3,4,3
71200005,712000,5,1,1,2,2005,16,4,3,1,1,1,1,2, ,0, ,2,1,10,1,120,600,720,1,2,120,600,720,1,1,3,4,5,6,5,6,6,5,4,7,7,5,4,4,4,4,2,2,2,2,2,2,2,2,3,4,1,1,2,2,3,2,2,2,3,3
71220001,712200,1,1,1,1,1975,46,4,3,5,2,7,5,1,1,1,24,1,1,10,1,120,120,240,2, , , ,0, ,1,12,5,6,6,5,6,6,5,4,6,5,6,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,1,3,1,4,4,4,1,2
71220002,712200,2,1,1,2,1977,44,4,3,5,2,5,4,1,1,1,31,1,1,9,2,100,100,200,1,15,30,30,60,2,1,36,5,5,4,4,5,4,3,3,4,5,5,2,2,1,2,2,3,2,2,1,1,3,1,1,1,2,2,1,2,2,3,3,2,1,1
71230001,712300,1,1,1,2,1942,79,2,1,5,3,1,1,2, ,0, ,1,2, , , , ,0,2, , , ,0, ,2, ,4,3,3,4,3,3,3,4,4,4,4,3,3,3,4,2,2,2,2,3,3,2,2,3,3,2,2,1,1,2,2,1,2,2,2
71230002,712300,2,1,1,2,1990,31,4,3,5,1,5,4,1,1,1,31,2,2, , , , ,0,2, , , ,0, ,1,36,4,4,3,4,3,3,3,4,4,4,3,4,3,4,4,3,3,2,2,3,3,3,2,2,2,2,2,3,3,2,2,3,2,2,3
71260001,712600,1,1,1,1,1938,83,3,2,5,2,1,1,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,5,5,4,4,4,5,4,4,5,5,6,4,4,3,4,2,2,1,1,1,2,2,1,2,2,3,2,1,3,2,3,3,3,1,1
71260002,712600,2,1,1,2,1942,79,3,2,5,2,1,1,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,5,5,5,5,5,5,6,5,5,5,6,4,3,4,3,3,2,2,1,1,2,2,2,2,2,3,2,2,2,2,3,3,3,2,1
71260003,712600,3,1,1,1,1967,54,4,3,5,1,5,4,1,3,3,44,2,2, , , , ,0,1,2,5,10,15,3,1,3,3,3,4,3,3,3,3,3,4,3,4,4,4,5,5,2,1,1,1,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2
71260004,712600,4,1,1,2,1969,52,4,3,5,1,5,4,1,1,1,52,2,2, , , , ,0,1,12,5,10,15,2,1,5,4,4,4,3,4,4,3,3,4,4,4,5,4,4,4,2,2,1,2,2,2,2,3,2,2,2,2,2,3,2,3,3,2,3,3
71270001,712700,1,1,1,1,1962,59,4,3,5,2,7,5,1,1,1,84,2,1,10,2,20,20,40,2, , , ,0, ,2, ,4,5,5,5,4,6,4,5,5,6,4,1,2,3,4,1,2,1,3,1,1,2,2,1,2,3,3,1,2,2,3,4,2,1,1
71270002,712700,2,1,1,2,1969,52,4,3,5,2,1,1,2, ,0, ,2,1,10,6,5,10,15,1,15,90,30,120,1,1,36,4,5,5,5,5,6,4,5,5,6,5,2,2,3,2,1,2,2,1,1,2,2,2,1,1,3,4,2,4,1,3,3,1,2,1
71270004,712700,4,1,1,1,1993,28,5,4,5,1,1,1,2, ,0, ,2,1,8,4,30,60,90,1,2,40,40,80,1,1,12,4,5,5,5,5,6,6,5,4,5,6,2,2,1,1,1,1,1,1,1,2,2,1,1,1,4,4,1,4,1,3,4,3,1,1
71310001,713100,1,1,1,1,1970,51,5,4,5,2,7,5,1,1,1,31,1,1,9,6,20,20,40,2, , , ,0, ,1,24,4,4,3,4,3,3,4,3,4,4,4,3,3,4,3,2,2,3,3,3,2,1,2,3,2,2,2,2,3,3,2,3,2,2,3
71310002,713100,2,1,1,2,1972,49,5,4,5,2,7,5,1,1,1,31,1,1,1,6,60,60,120,2, , , ,0, ,1,48,4,4,3,4,4,3,4,3,4,4,3,4,4,3,3,3,2,3,3,3,2,2,3,2,3,2,2,2,3,3,2,3,2,3,3
71330001,713300,1,1,1,1,1957,64,4,3,5,2,7,5,1,3,3,52,1,2, , , , ,0,2, , , ,0, ,1,12,4,4,3,4,4,3,3,4,4,3,4,5,5,5,5,3,2,2,3,2,2,3,3,3,2,3,2,2,1,2,2,1,2,1,1
71330002,713300,2,1,1,2,1962,59,4,3,5,2,1,1,1,4,4,52,1,2, , , , ,0,2, , , ,0, ,1, ,3,4,3,4,3,3,4,3,4,4,4,5,5,4,5,2,3,2,3,3,3,2,2,3,2,2,2,1,2,3,2,2,3,2,1
71360001,713600,1,1,1,1,1979,42,5,4,5,2,9,6,1,1,1,31,1,1,1,4,60,60,120,1,2,10,30,40,2,1,48,4,3,3,4,4,3,4,3,4,4,4,3,4,3,4,2,2,2,3,3,2,2,3,2,3,2,2,2,2,1,2,2,1,1,2
71360002,713600,2,1,1,2,1981,40,5,4,5,2,5,4,1,1,1,31,1,2, , , , ,0,2, , , ,0, ,1,60,4,3,3,4,4,4,3,4,4,4,4,3,3,3,4,3,2,2,3,3,2,2,3,2,2,2,2,2,1,2,2,2,1,2,2
71370001,713700,1,1,1,1,1965,56,4,3,5,2,12,8,1,3,3,44,2,1,10,1,120,120,240,1,16,10,20,30,1,1,72,7,6,6,5,6,5,5,6,6,6,5,2,2,3,3,1,2,2,1,1,2,2,1,1,2,3,4,2,3,3,1,2,3,2,2
71370002,713700,2,1,1,2,1970,51,5,4,5,2,4,4,1,1,1,52,1,1,10,3,60,0,60,1,16,20,30,50,1,1, ,6,6,5,7,6,6,5,6,6,5,6,2,1,1,2,2,1,1,2,2,1,1,2,1,2,3,4,1,3,4,1,3,2,2,3
71370003,713700,3,1,1,2,1995,26,5,4,5,1,6,5,1,1,1,31,1,1,14,2,120,180,300,1,2,120,120,240,2,1,84,7,7,6,7,6,6,7,6,5,6,5,2,3,3,4,2,1,1,2,2,1,1,2,2,1,3,2,4,2,3,3,2,3,3,2
71370004,713700,4,1,1,2,1998,23,4,3,5,1,6,5,1,1,1,42,1,1,2,1,210,160,370,1,15,60,120,180,2,1,48,6,5,6,6,5,5,6,7,6,7,5,3,2,2,1,2,1,1,2,2,1,1,2,2,1,4,3,1,4,1,3,3,2,2,1
71390001,713900,1,1,1,1,1973,48,4,3,5,2,8,6,1,3,3,75,2,1,10,5,30,30,60,2, , , ,0, ,2, ,4,3,4,3,4,4,4,3,5,4,4,4,3,3,3,2,2,1,2,2,1,2,2,1,2,3,2,1,2,2,3,2,2,2,2
71390002,713900,2,1,1,2,1972,49,4,3,5,2,6,5,1,1,1,52,2,1,10,1,60,120,180,1,16,5,10,15,1,1,180,4,4,4,4,3,4,5,4,4,4,4,3,3,3,2,2,2,1,2,2,1,2,1,1,2,2,2,1,2,1,3,2,2,1,2
71390003,713900,3,1,1,1,2000,21,5,4,1,1,3,3,2, ,0, ,2,1,10,1,120,300,420,1,15,20,60,80,1,1,36,4,5,4,4,4,5,4,4,5,4,5,3,3,4,3,2,1,2,2,1,1,2,1,2,2,3,2,1,2,2,3,2,2,1,2
71390004,713900,4,0,1,2,1940,81,2,1,5,3,2,2,2, ,0, ,2,2, , , , ,0,2, , , ,0, ,2, ,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,3,2,1,2,3,2,2,2,2,2,1,3,2,2,3,2,2
71400001,714000,1,1,1,2,1932,89,2,1,5,3,1,1,2, ,0, ,1,2, , , , ,0,2, , , ,0, ,2, ,3,3,3,3,3,3,2,3,5,5,4,3,3,3,2,3,3,2,2,2,2,3,2,2,2,3,3,2,2,3,3,2,3,1,1
71410001,714100,1,1,1,1,1946,75,3,2,5,2,4,4,1,1,1,91,2,1,10,7,5,5,10,2, , , ,0, ,2, ,4,4,4,3,3,3,2,3,5,5,4,2,2,3,2,2,2,1,1,2,2,2,3,3,1,2,3,2,3,3,3,2,3,2,1
71410002,714100,2,1,1,2,1950,71,3,2,5,2,1,1,2, ,0, ,1,1,10,6,5,10,15,2, , , ,0, ,2, ,4,4,4,4,4,3,3,4,5,6,5,3,2,2,2,2,2,1,2,2,2,1,1,2,2,3,3,2,3,3,3,3,3,1,1
71430001,714300,1,1,1,1,1967,54,5,4,5,1,6,5,1,1,1,52,2,1,10,5,30,30,60,1,2,10,15,25,2,1,2,5,6,5,5,6,6,5,5,6,6,5,2,1,2,2,2,2,1,2,2,1,1,2,1,1,4,4,1,3,1,4,4,3,2,1
71430002,714300,2,1,1,2,1941,80,2,1,3,3,1,1,2, ,0, ,1,2, , , , ,0,2, , , ,0, ,2, ,4,4,4,4,4,4,3,4,5,6,5,1,2,2,2,2,2,1,1,2,2,1,1,1,1,3,3,1,3,1,3,3,3,1,1
71430003,714300,3,1,1,2,1971,50,4,3,5,1,5,4,1,1,1,44,2,1,10,2,20,35,55,1,2,10,30,40,3,1,4,5,5,5,5,6,6,5,5,6,6,5,2,2,1,2,2,2,1,2,2,1,2,1,1,1,4,4,1,4,1,3,4,3,2,2
71440001,714400,1,1,1,1,1976,45,5,4,5,2,9,6,1,1,1,31,2,1,10,5,20,30,50,1,2,20,30,50,3,1,3,5,5,5,5,6,5,5,5,6,5,6,2,1,2,2,2,2,2,1,1,1,2,2,1,1,3,3,1,3,1,4,4,3,1,1
71440002,714400,2,1,1,2,1977,44,5,4,5,2,1,1,2, ,0, ,2,1,10,1,35,45,80,1,1,10,30,40,3,1,5,5,5,5,5,6,6,5,5,6,6,5,2,2,1,2,1,1,2,2,2,1,1,2,1,1,3,4,1,3,2,4,4,3,1,1
71440003,714400,3,1,1,2,2006,15,3,2,1,1,1,1,2, ,0, ,2,1,10,6,10,20,30,1,15,20,30,50,3,1,2,6,6,6,6,6,5,6,6,6,6,6,2,1,2,2,1,1,2,2,2,1,1,1,1,1,4,4,1,3,1,3,4,4,2,2
71450002,714500,2,1,1,2,1973,48,4,3,5,2,1,1,2, ,0, ,2,1,10,1,60,120,180,1,15,30,50,80,1,1,36,4,4,3,5,5,4,4,3,4,4,4,3,4,3,3,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2
71450003,714500,3,1,1,1,1999,22,5,4,1,1,1,1,2, ,0, ,2,1,1,1,30,30,60,1,15,30,30,60,1,1,12,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,1,1,1,1,1,3,3,2,2,1,2,2,2,1,1
71450004,714500,4,1,1,1,2003,18,4,3,1,1,1,1,2, ,0, ,2,1,10,1,40,40,80,2, , , ,0, ,2, ,4,4,3,3,3,3,4,3,5,5,5,5,4,4,4,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1
71460002,714600,2,1,1,2,1974,47,5,4,5,2,1,1,2, ,0, ,2,1,10,1,30,50,80,1,12,30,30,60,1,1,36,5,5,5,3,3,3,4,4,5,5,5,4,5,5,4,3,3,2,1,2,2,1,2,2,2,3,3,2,2,2,2,2,2,1,1
71460003,714600,3,1,1,1,2000,21,5,4,1,1,1,1,2, ,0, ,2,1,10,1,40,50,90,1,15,30,50,80,1,1,24,5,4,3,4,4,5,5,3,5,5,5,4,5,5,5,3,3,2,2,1,2,2,2,1,2,3,3,2,2,1,2,2,1,1,1
71480001,714800,1,1,1,1,1964,57,5,4,5,2,11,7,1,3,3,51,1,1,10,2,30,30,60,1,16,10,10,20,1,1, ,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,3,2,1,1
