면적,층수,연수,구,가격
59.64,17,24,강동구,8.3
114.66,6,21,성북구,8.4
58.46,11,36,중랑구,5.45
132.68,8,30,구로구,6.1
84.9871,7,20,동작구,6.7
114.171,11,20,동작구,13.2
84.99,7,10,마포구,14.3
59.73,7,25,양천구,7.08
84.8919,1,10,마포구,13.98
49.738,3,5,마포구,5.34
59.958,23,21,동대문,6.6
14.7,7,8,동작구,1.37
76.82,2,10,양천구,3.8
84.8,6,16,송파구,24.4
84.78,9,21,구로구,15
56.19,6,18,구로구,5.35
59.96,4,19,양천구,5.45
84.924,11,17,송파구,13.9
131.83,12,38,강동구,11.5
59.77,17,18,성북구,6.05
84.97,9,29,강남구,18.5
46.75,11,31,동작구,7.19
59.99,3,2,강북구,4.43
59.83,8,21,관악구,6.7
84.98,10,3,영등포,12
59.91,1,27,송파구,8.75
54.54,4,37,서대문,4
84.69,6,32,서초구,21.8
84.91,14,35,구로구,6.5
59.96,3,18,관악구,8.035
84.17,3,27,송파구,9
59.99,25,24,동대문,6.125
148.23,13,38,성동구,17.85
124.96,22,13,용산구,23.7
84.9929,12,14,은평구,9.2
73.89,5,40,구로구,7.08
84.52,9,30,동작구,7.2
59.98,12,13,동대문,5.2
59.78,4,32,동대문,5.65
43.92,3,27,영등포,5.28
84.92,10,39,강남구,21.3
84.83,2,12,강남구,12.95
84.6849,23,6,서초구,27.3
60.502,2,24,노원구,5.5
39.53,11,32,강남구,10.025
60,8,25,마포구,6.5
41.85,7,30,강서구,5
142.39,6,38,양천구,24.8
56.68,7,20,동작구,8.45
59.92,10,24,관악구,7.3
59.98,15,21,성동구,9.25
16.98,10,10,종로구,1.87
43.35,1,36,도봉구,2.8
102.21,10,46,서초구,23
84.884,20,11,동작구,12.52
59.55,20,23,용산구,17
84.95,6,13,강남구,12
59.8557,2,3,동작구,10.3
84.99,8,10,동작구,12.1
59.99,4,28,양천구,3.9
59.4,2,25,서대문,6
43.74,4,47,구로구,3
84.69,2,32,도봉구,4.8
59.88,12,23,마포구,6.85
45.72,9,21,서초구,5.22
99.79,5,31,강남구,20
84.98,13,19,강서구,11
84.95,32,17,송파구,22.4
84.96,4,35,동대문,7.5
59.99,9,10,동대문,9.65
59.97,7,25,강서구,6.5
129.27,10,28,서대문,8
84.99,2,32,양천구,7.95
23.34,4,2,강북구,2.135
33.18,15,32,강남구,9.7
44.1,7,31,노원구,4.48
84.975,13,17,강동구,11
114.99,9,23,구로구,9.75
84.53,10,19,마포구,11.3
33.18,14,32,강남구,9.85
104.78,9,18,마포구,13.4
114.84,11,24,영등포,13.8
59.99,17,7,성동구,10.5
45.77,3,36,노원구,4.2
135,17,27,도봉구,9.4
12.25,10,10,관악구,1.2
84.9039,16,4,은평구,9.9
84.99,10,6,송파구,17.15
84.9,18,8,강동구,12.8
59.9398,13,3,강동구,11.15
58.77,11,36,도봉구,4.23
36.16,1,35,도봉구,3.2
84.85,6,34,강서구,8.6
55.2,5,10,성동구,10.95
84.96,18,13,동대문,10.7
38.77,17,10,영등포,6.25
66.69,11,34,서대문,5.97
95.4,6,40,강남구,21.9
84.97,44,7,강동구,13.8
59.7827,23,6,동작구,13.4
93.79,1,42,관악구,5.2
59.97,9,18,강동구,3.3
120.78,25,22,강남구,29
55.371,3,19,동대문,7.58
84.99,7,6,송파구,18.75
59.97,27,18,송파구,16.5
59.91,17,26,서초구,18.2
84.87,8,13,강동구,9.38
59.76,23,26,중랑구,6.35
84.97,14,3,은평구,11
59.31,14,26,중랑구,5.1
66.6,4,38,양천구,16.75
84.6849,31,6,서초구,25.5
84.97,3,21,동작구,5.8
84.97,3,19,성북구,8
84.53,8,15,강동구,8.5
101.47,4,10,서초구,16
54.94,2,37,양천구,11.35
132.735,12,17,동작구,15.1
84.97,26,7,강동구,12.9
84.98,6,4,양천구,9.65
59.89,1,31,동작구,8.95
84.99,4,35,구로구,5.98
71.49,13,35,서초구,17.5
84.46,6,33,도봉구,5.3
59.91,18,26,성동구,7.83
15.8307,4,9,송파구,2.5
31.96,4,1,강북구,3.065
59.98,3,13,동대문,8
59.96,21,24,성동구,9.5
84.94,5,28,강동구,8.8
84.54,8,3,강서구,11.5
59.9335,12,4,은평구,7.8
59.99,10,4,노원구,7.77
84.705,7,36,송파구,17.25
101.14,4,23,용산구,18.7
84.81,26,16,강동구,12.89
49.68,16,5,강동구,9.7
79.11,5,33,은평구,4.35
54.72,7,28,마포구,8.4
84.964,4,12,중랑구,6.67
59.99,12,16,관악구,5.8
30.2372,8,3,영등포,5
59.995,3,17,동작구,10.05
59.92,11,24,관악구,7.5
59.94,5,22,노원구,5.3
85,16,27,송파구,13.75
59.64,15,24,강동구,8.7
14.468,3,12,강동구,0.84
39.53,2,32,강남구,11.5
59.89,4,25,영등포,5.7
84.51,6,15,은평구,5.6
80.325,15,19,동대문,9.7
113.67,18,14,강동구,12
59.42,16,25,성북구,4.95
83.06,20,36,송파구,17.5
18.24,5,11,영등포,1.04
31.24,8,5,중랑구,3
84.96,13,10,동대문,12.98
59.82,2,3,양천구,10.1
59.96,9,16,송파구,19.8
84.9736,3,8,동작구,13.4
84.91,14,38,강동구,11.7
84.88,15,26,강동구,6.6
59.97,5,27,광진구,8.75
59.64,21,24,강동구,8.18
117.07,6,8,중랑구,9.55
84.48,5,2,성북구,10.05
101.85,4,23,송파구,6.8
36.2415,18,2,은평구,5
89.45,3,36,도봉구,8.5
135.533,20,15,중구,13.02
84.09,2,19,성북구,6.2
59.8802,2,9,서대문,10.5
59.7848,9,3,마포구,14.3
84.91,11,28,광진구,13.52
59.91,9,27,강서구,6
53.9,9,37,양천구,11.3
70.37,10,20,강동구,6
84.941,22,22,성동구,17.7
84.9541,7,9,마포구,14.73
84.99,2,35,구로구,6.2
60.44,4,34,노원구,4.74
145.13,8,38,양천구,29.2
47.3,6,41,영등포,6.3
59.9908,3,3,동작구,9.35
36.2415,23,2,은평구,5
84.943,4,5,강남구,25.7
84.86,2,32,도봉구,4.98
114.9,17,16,중구,11.98
71.85,15,35,성동구,6.65
60,1,23,서대문,5.7
54.59,5,36,노원구,4.9
84.95,12,19,성북구,6.67
84.99,5,10,마포구,13.6
121.66,9,10,동대문,15
19.99,6,11,서초구,2.57
84.87,15,29,강서구,7.3
84.87,16,26,서대문,10
84.96,12,27,서대문,6.3
121.04,8,39,송파구,9.62
84.98,5,4,양천구,10
59.97,3,15,성북구,7
33.18,9,32,강남구,9.9
59.99,3,13,강동구,9.5
84.98,5,4,양천구,9.5
84.92,1,18,강북구,8.05
28.246,7,18,강남구,7.65
59.94,4,25,강동구,7.82
84.94,5,21,양천구,5.35
59.82,1,27,광진구,9.99
115.801,23,10,금천구,10.3
119.49,13,31,관악구,9.5
59.56,11,27,서초구,14.5
59.97,20,23,성동구,12.2
84.97,1,3,은평구,9.6
15.54,19,11,성북구,1.1
84.87,24,24,관악구,8.07
84.97,25,3,성북구,8.5
84.9,10,36,도봉구,5.2
59.4,18,27,구로구,4.7
114.01,3,20,강남구,11.6
54.94,4,37,양천구,11.2
58.14,14,29,강서구,7.88
89.46,24,33,금천구,6.9
84.83,4,23,관악구,7.45
59.76,5,23,성동구,9.5
114.9855,2,20,동작구,11
115.93,11,23,송파구,15.9
113.62,20,8,양천구,18.6
70.73,8,37,양천구,13.5
84.84,6,13,동작구,15.1
59.88,5,28,강동구,7.47
84.96,15,25,영등포,7.55
68.22,10,28,마포구,9.4
84.88,4,21,강동구,11
59.73,2,27,강서구,6
84.93,8,26,성동구,14.8
167.14,14,15,은평구,12
84.6099,17,12,동작구,13.35
134.8836,6,20,강서구,11.8
59.4,4,25,서대문,6.165
59.96,1,4,마포구,11
130.06,32,6,송파구,29
84.94,3,29,도봉구,4.85
84.97,16,6,강남구,21.6
84.95,4,5,은평구,6.4
115.05,11,39,강남구,28.5
59.26,9,29,송파구,9
59.76,6,30,강남구,9
166.87,39,14,성북구,16.7
84.77,11,25,노원구,8.5
59.86,18,25,성북구,6.15
59.96,14,24,성동구,8.45
59.58,4,26,성북구,5.1
84.988,5,17,마포구,12.8
66.19,8,7,송파구,6.65
84.78,3,32,동작구,8.6
56.02,3,18,서대문,7.3
59.7672,5,19,강서구,6.75
31.402,16,16,강남구,10.4
59.96,21,3,송파구,10.25
114.9855,6,20,동작구,12.8
84.92,2,31,강북구,6.95
59.99,2,6,강남구,18.8
145.77,12,21,은평구,9.4
65.35,4,16,강서구,6
48.96,4,36,도봉구,3.6
59.59,17,25,성북구,5.9
84.9808,30,9,양천구,17.2
58.01,9,36,노원구,6.55
12.42,7,9,동작구,1.44
66.9262,4,5,강동구,4.7692
53.79,4,44,금천구,4.96
59.7501,9,3,서대문,6.38
84.98,17,4,마포구,18
84.98,24,6,송파구,18
84.3558,23,5,강남구,29.5
101.99,4,31,노원구,10.5
132.54,17,14,마포구,22.5
84.912,4,5,마포구,16.9
35.903,11,20,서초구,3.6
97.06,4,9,은평구,13.1
49.77,3,28,도봉구,3.55
129.32,13,19,송파구,16.4
59.4,4,25,서대문,6
84.3884,7,10,마포구,17.6
84.83,2,4,강남구,23.4
84.97,35,7,강동구,13.5
59.73,6,23,양천구,4
54.9,1,37,구로구,6.4
59.76,9,27,성동구,11.6
84.98,32,16,강동구,11.75
121.93,11,10,동대문,14.6
41.3,13,36,노원구,4.35
84.83,27,4,강남구,23.2
59.98,7,5,동대문,10.4
84.91,14,12,동대문,10.4
84.96,13,16,강서구,9.5
84.96,15,25,금천구,5.3
16.93,5,11,강북구,1.65
84.84,13,13,동작구,12.5
58.46,9,38,송파구,10.5
59.91,15,26,강서구,6.3
112.77,7,24,영등포,12.25
57.63,14,25,중구,7.9
59.96,8,10,성동구,11.9
114.73,5,19,성북구,8.9
84.99,7,17,강동구,13.35
101.86,11,29,중랑구,9.05
59.73,21,26,은평구,5
49.5,2,31,강남구,11.4
59.32,25,5,강동구,10.5
12.09,12,12,강서구,1.041
84.98,11,21,양천구,10.25
51.77,10,11,송파구,8.5
50.54,12,38,마포구,9.45
84.98,1,19,성동구,7.2
84.9953,8,9,서대문,13
84.83,25,8,강동구,14.7
84.99,3,10,강남구,15
84.99,1,23,구로구,7.25
84.942,14,25,노원구,7.4
59.97,19,8,마포구,13.7
115.65,4,31,노원구,12.1
84.89,4,14,은평구,8.05
84.65,22,11,중랑구,6.55
84.91,1,22,서초구,21.1
58.42,24,21,동대문,6.85
84.789,9,21,구로구,11.35
30.46,7,27,종로구,1.85
84.93,6,3,은평구,10.5
84.73,14,22,마포구,11.9
39.96,1,33,노원구,3.78
59.13,4,8,금천구,3.9
136.325,12,36,송파구,21.2
121.53,5,23,영등포,16.15
49.94,10,36,노원구,4.9
59.55,15,8,강동구,10.95
84.88,3,28,광진구,12.4
12.62,13,10,영등포,1.589
60.5,4,36,노원구,5.55
60.27,1,40,관악구,5.485
59.92,13,4,강남구,20
59.81,5,7,성북구,8.45
51.03,2,29,노원구,3.95
59.98,6,9,서초구,12
59.98,6,5,성북구,8
90.96,10,21,중구,5
59.92,5,5,은평구,8.5
75.03,10,35,노원구,5.95
84.56,12,19,용산구,12
64.08,3,41,영등포,8.355
52.85,9,4,양천구,7.45
39.76,12,31,강서구,4.4
82.77,14,30,영등포,9.65
59.96,21,16,송파구,19.75
84.9541,9,9,마포구,15
44.1,12,31,노원구,4.05
59.9,9,5,은평구,8.9
84.669,12,3,은평구,9
59.98,13,6,은평구,7.15
84.87,10,34,강서구,8
84.53,12,35,성동구,10.2
59.981,11,9,서대문,9.9
84.97,23,4,강동구,13.57
84.9084,19,4,노원구,12
59.96,1,18,강북구,6.1
12.78,7,10,종로구,1.1
59.67,15,35,광진구,9.7
59.94,15,22,중구,10.25
58.01,4,37,노원구,6
57.63,14,25,중구,8.15
59.98,10,20,강북구,5.7
49.5,2,34,노원구,4.83
76.79,12,45,강남구,18.6
59.73,10,27,송파구,9.2
51.8976,9,7,강서구,5.15
114.34,5,27,강남구,22
81.83,6,14,용산구,11.85
84.61,20,18,광진구,14.2
39.84,2,28,중랑구,3.2
84.39,10,28,송파구,12
76.79,4,45,강남구,18.5
84.972,7,7,중구,14.98
12.9463,3,11,동대문,1.25
14.75,9,3,중랑구,2.7
59.7084,5,3,강동구,11.54
164.97,19,26,강남구,24.8
59.93,20,11,서초구,10.85
84.24,17,5,강동구,15.7
58.65,14,32,강서구,7.5
58.01,13,36,노원구,6.32
59.983,11,5,성동구,12.5
84.87,18,21,동대문,7.7
84.98,13,23,용산구,12.5
74.16,9,36,강서구,4.83
57.49,4,15,성동구,15.1
114.76,7,24,동대문,8.4
134.84,10,16,은평구,11.75
59.66,9,8,성동구,12.18
59.96,6,6,송파구,14.7
66.6,12,31,중구,8.4
84.96,9,25,마포구,8.8
163.935,7,19,송파구,27
59.754,13,18,성북구,7.05
76.0537,8,21,금천구,5
45.92,9,36,노원구,3.5
55.91,12,22,영등포,8.7
59.46,6,25,양천구,10
84.9984,7,18,강남구,26.45
84.946,17,12,동작구,14.2
49.77,5,28,중랑구,5.19
49.85,9,34,노원구,5
49.94,6,36,노원구,5.95
84.9979,22,5,강동구,12.8
39.84,15,28,중랑구,3.1
68.12,14,28,중랑구,5.5
59.91,7,17,동대문,7.65
84.86,9,4,강남구,23.7
84.82,6,10,마포구,13.9
59.99,17,2,은평구,8.37
59.7,8,25,성동구,11.9
95.06,2,38,양천구,20
33.18,6,30,강서구,4
59.9672,11,6,금천구,8.5
84.98,4,26,양천구,5.3
84.95,8,25,구로구,9.2
59.82,1,29,강서구,5.9
59.86,3,5,구로구,6.18
59.9855,18,4,중랑구,8.45
123.8073,32,10,중구,15.75
107.62,1,19,서초구,17.3
35.46,5,35,송파구,5.5
84.9,17,14,강동구,11.5
59.69,18,27,구로구,4.47
12.33,6,10,강북구,0.88
84.98,15,8,마포구,16.8
68.44,9,24,강서구,3.5
84.99,6,20,성동구,8.5
82.74,13,31,강서구,7.4
84.244,9,5,강동구,15.35
131.8,14,8,중랑구,11.7
99.79,6,31,강남구,17.5
84.98,4,5,영등포,11.5
54.92,2,2,은평구,6.7
92.8,4,21,강남구,21
61.14,3,35,금천구,4.72
59.4,6,24,노원구,4.9
59.9825,10,7,강서구,9
84.954,12,21,동작구,9
41.85,15,29,강서구,5
68.7,4,37,구로구,5.8
59.855,14,21,성북구,6.7
59.97,9,5,강동구,9.8
84.65,13,36,은평구,8.1
72.9733,19,7,중구,14
59.98,3,2,노원구,7.1
59.99,4,5,강동구,11.43
121.66,6,10,동대문,14
101.96,21,17,구로구,8.5
56.94,8,4,관악구,2.4829
73.566,16,5,강동구,13.9
84.97,7,22,노원구,8
59.22,4,38,노원구,7.5
84.94,15,29,도봉구,6
59.8215,13,19,노원구,5.79
59.4,11,23,성동구,8.35
59.785,8,5,강동구,12.6
45.77,2,33,노원구,4.49
91.86,1,23,중구,11.1
84.51,2,30,성북구,5.8
20.11,14,5,강서구,2.49
84.06,25,10,성동구,14
114.78,7,24,관악구,8.35
84.88,4,23,동작구,9.45
43.17,2,20,강남구,5.45
76.79,7,45,강남구,23.7
96.645,5,17,용산구,13
82.61,4,21,양천구,4.18
114.97,8,24,동대문,8
36.2275,7,2,은평구,4.5
84.936,13,21,마포구,10.5
84.89,18,27,관악구,7.6
115.24,7,23,광진구,12.8
114.93,11,28,양천구,13.5
84.96,9,22,구로구,6.05
16.09,9,11,영등포,1.43
84.932,9,5,성동구,15.3
84.98,16,3,영등포,13.7
34.44,6,32,강서구,4.9
70.98,3,15,강남구,20.45
36.47,14,20,강남구,3.19
84.39,14,10,서초구,15
59.936,16,20,성동구,8.57
38.64,12,34,금천구,3.7
114.88,3,19,성북구,9.65
72.78,5,20,송파구,7.05
47.95,5,27,구로구,2.1
84.97,34,7,강동구,13.95
115.28,13,18,중랑구,7.2
59.94,6,27,은평구,4.35
84.03,3,23,강서구,6.35
58.14,7,29,노원구,6.65
82.45,1,45,송파구,18.8
84.9883,11,21,동작구,9.75
59.73,9,25,구로구,6.8
59.43,7,26,강북구,4.32
57.1659,2,22,강서구,5.35
69.3,10,36,강동구,7.2
60.63,4,54,용산구,3.75
126.89,1,6,광진구,18.3
101.95,9,14,은평구,10.7
76.88,15,5,구로구,8
114.93,5,24,서대문,9.15
84.91,17,22,서초구,25.2
59.97,6,5,영등포,8
84.98,23,3,성북구,9.55
59.39,10,35,도봉구,6.7
11.79,7,2,성북구,1.93
41.4,10,22,구로구,2.2
84.4,18,26,중랑구,5.2
36.2415,13,2,은평구,5
84.94,2,29,도봉구,5.5
84.7,6,32,강서구,7.2
119.59,5,27,중랑구,6.05
59.98,15,25,광진구,8.5
122.44,7,12,성북구,14
58.99,21,14,강북구,6.5
27.0875,6,11,강남구,3.3
84.98,32,6,송파구,20.35
59.85,2,6,서대문,11.85
49.8,9,25,양천구,5.85
59.98,11,5,은평구,8.35
49.62,9,5,강동구,9.55
59.97,17,27,광진구,8.8
80.78,6,22,강서구,4.2
59.63,24,29,영등포,6.1
84.98,24,15,마포구,15.5
158.705,7,36,송파구,22.35
72.84,1,22,노원구,5.8
74.25,5,41,강남구,24.5
84.43,9,22,양천구,5.5
84.53,12,15,강동구,8.58
55.4561,6,21,동작구,7.4
59.22,14,38,노원구,7
84.91,1,38,강동구,11
84.79,5,16,은평구,8.35
32.34,2,36,도봉구,3.68
114.676,7,17,용산구,16.35
84.97,8,4,양천구,10.35
59.76,19,24,관악구,6.7
59.94,8,26,성북구,5.65
84.97,14,16,관악구,6.7
84.9132,19,22,노원구,6.72
84.39,10,28,송파구,11.45
12.9463,8,11,동대문,1.2
54.55,10,26,성북구,5.45
99.385,5,38,송파구,26.9
84.67,2,5,강북구,7.47
59.978,18,25,구로구,9.5
46.8,7,35,노원구,3.9
84.53,1,35,성동구,8.6
84.93,6,6,서초구,28.55
59.98,11,5,동대문,8.95
37.57,2,1,강북구,3.25
79.05,6,22,영등포,11.65
59.39,11,36,노원구,5.38
84.33,7,36,동작구,13.45
59.96,10,6,송파구,15.9
84.92,16,30,광진구,11.9
50.56,2,2,강북구,4.345
84.244,19,5,강동구,14
73.84,4,20,동대문,3.58
84.973,19,17,동대문,8.2
101.99,1,31,노원구,9.75
84.97,28,10,서초구,21.5
59.58,6,26,서대문,7.9
114.96,14,26,용산구,25
75.87,26,3,영등포,12.7
121.0894,11,16,강남구,29.5
84.9,8,14,강동구,11.3
39.84,7,28,중랑구,3.65
18.86,10,3,중구,2.5
59.88,11,4,양천구,8.87
59.97,20,20,마포구,10.55
84.84,1,15,서대문,7.4
59.97,14,26,강서구,7.1
28.72,3,1,중랑구,2.7265
33.06,24,18,서초구,6
50.14,14,38,노원구,6.25
15.555,17,11,노원구,1.1
49.55,6,2,강북구,4.17
59.97,13,19,성북구,7.5
59.73,11,25,구로구,7.15
36.2275,8,2,은평구,4.5
39.89,6,1,중랑구,3.7301
84.94,12,29,도봉구,5.75
134.914,5,24,노원구,10.5
59.91,10,23,양천구,5.2
16.93,4,11,중랑구,1.12
33.18,5,32,강남구,9
12.62,15,10,영등포,1.6
84.95,7,31,강북구,6.25
84.57,17,28,동작구,9.27
59.9846,3,5,양천구,9
84.96,13,21,성북구,6.38
66.69,8,36,동작구,8.6
59.55,4,27,강동구,6.15
59.89,4,31,동작구,8.25
66.24,7,36,양천구,13.6
32.39,9,37,노원구,3.9
59.42,4,5,성북구,8.45
35.56,2,1,강북구,3.07
84.97,17,7,영등포,13.6
27.68,32,16,송파구,9.4
206.55,6,26,서초구,15.75
80.33,2,49,서초구,13.75
59.99,5,20,성북구,6.6
84.88,15,22,양천구,14.5
49.94,8,36,노원구,6.45
59.91,3,30,구로구,7.3
84.97,15,29,강남구,17.7
114.46,14,23,동대문,9.5
84.43,9,44,강남구,27.8
59.76,15,27,성동구,11.4
76.79,7,45,강남구,22
36.2275,6,2,은평구,5
59.86,6,24,송파구,10.7
59.04,16,28,관악구,5.4
59.54,18,4,서대문,7.3
84.87,19,26,성북구,7.15
22.81,8,5,강서구,2.7
114.942,6,15,은평구,9.5
59.94,20,23,노원구,6.3
59.9207,9,6,서초구,21.5
84.96,5,22,은평구,4.6
59.88,6,26,용산구,15
84.244,15,5,강동구,16
59.99,17,21,성북구,7
44.1,6,31,노원구,4.45
84.99,14,15,동대문,10.5
38.91,6,6,중랑구,3
59.97,8,4,양천구,9
84.83,13,17,송파구,18.5
84.95,9,20,성북구,8.15
59.98,10,8,성동구,12.9
84.81,7,12,성동구,18.5
66.9262,2,5,강동구,4.7692
59.89,16,25,동작구,8.4
84.49,28,8,서초구,28.4
84.9672,8,4,중랑구,8.5
114.85,14,20,강북구,8.65
68.99,15,36,노원구,6.17
59.52,3,26,강동구,5.2
84.94,14,29,도봉구,5.55
116.134,5,5,성동구,18
59.85,8,25,서초구,16.5
59.754,19,18,성북구,7.27
84.35,7,20,은평구,4.35
84.3,3,5,강동구,14.5
114.78,4,16,성북구,8.9
39.6,13,30,노원구,3.95
77.6,2,22,성동구,5.5
59.76,14,30,강남구,13.25
36.16,10,35,도봉구,3.3
101.76,2,15,은평구,9.6
64.66,21,12,송파구,12.99
50.03,13,38,마포구,7.9
39.31,7,20,서초구,3
112.78,11,21,동대문,10.525
50.91,4,5,강서구,4.25
84.99,6,10,동대문,10.8
14.579,17,9,구로구,1.14
65.43,11,36,노원구,6.5
59.7,34,7,영등포,12.4
84.675,10,28,성동구,8
99.6,11,6,송파구,21
39.91,8,34,노원구,4.2
59.99,8,20,성북구,6.73
59.85,26,21,관악구,6.475
64.85,13,17,동대문,8
16.42,11,3,도봉구,1.625
84.89,7,26,구로구,5.48
83.21,7,24,관악구,6
84.93,5,24,강북구,5.99
44.52,12,32,노원구,3.6
84.93,16,18,강남구,23
75.8,2,13,영등포,5.15
84.57,16,28,동작구,8.67
59.99,10,8,성동구,11.75
84.9796,5,12,성동구,11.5
49.5,15,32,강서구,6.5
84.97,42,7,강동구,14.35
43.41,10,35,노원구,4.45
41.3,15,33,강북구,4
31.02,6,6,구로구,3
59.98,12,8,마포구,14.85
13.42,7,12,중랑구,0.98
101.97,9,14,은평구,18.2
30.11,15,8,동대문,3.81
84.8919,18,10,마포구,17.5
114.81,9,25,노원구,10
59.4,15,27,은평구,5.15
59.4,1,24,서대문,4.95
84.994,5,3,노원구,8.99
18.24,5,11,영등포,1.05
84.78,1,27,서대문,5.6
59.91,6,27,송파구,11.4
20.45,7,11,관악구,1.83
84.046,2,5,강동구,14.17
59.751,5,5,마포구,13
59.67,7,26,강남구,15
59.85,9,15,은평구,6.8
84.98,7,3,영등포,12.9
58.99,22,14,강북구,7.27
59.9,10,15,마포구,8.7
84.6099,2,12,동작구,12.5
59.99,3,6,은평구,7.8
82.76,5,30,구로구,4.3
22.52,6,9,강서구,2.25
59.94,14,2,서대문,10.011
59.47,6,28,강동구,6.75
49.77,6,30,강서구,5.94
84.09,4,15,성북구,5.5
59.96,13,4,마포구,13.8
117.05,2,27,은평구,4.9
64.24,2,2,강동구,7.75
84.99,10,25,강동구,10.55
84.949,4,17,강동구,11.47
84.94,9,28,성동구,9.1
84.6,7,27,노원구,8.1
114.48,4,29,구로구,6.5
84.97,7,7,강동구,12.7
84.9942,10,8,송파구,13
45.69,13,26,서대문,3.95
63.76,25,3,강남구,21.97
164.61,22,17,강동구,17
59.34,9,20,금천구,4.2
59.94,13,26,성북구,6.1
58.01,7,37,노원구,7
84.788,6,19,마포구,10.35
116.19,21,18,송파구,23.5
84.98,26,24,노원구,8.23
59.9818,15,3,동작구,11
83.6,5,21,용산구,13
84.4845,4,2,성동구,8.3
58.38,10,29,송파구,6
59.981,17,5,강동구,9.85
84.146,3,5,강동구,10.55
49.5,7,31,강남구,11.8
58.71,11,27,마포구,7.8
59.9154,22,5,동작구,15.5
59.84,1,24,성동구,5.9
49.55,5,2,강북구,4.12
84.86,11,32,도봉구,5.1
84.92,10,25,성북구,5.5
114.853,2,4,중랑구,13
59.94,4,28,영등포,7.45
84.97,8,21,성북구,7
84.972,11,3,서초구,24
114.7,6,16,관악구,8.2
59.97,10,5,성북구,9.97
49.29,3,6,송파구,13.9
59.98,16,5,은평구,9.425
46.75,14,31,동작구,6.7
122.07,9,20,강남구,19.5
84.91,11,34,동작구,10.7
84.98,12,20,마포구,14.5
12.775,9,11,동대문,0.78
84.99,11,9,은평구,9.8
59.57,9,25,구로구,6.4
59.99,8,4,성북구,8.2
47.88,3,22,강남구,9
84.789,4,21,구로구,8.5
49.4013,5,5,강남구,15.95
134.99,8,23,구로구,12.25
84.94,8,32,노원구,6.75
84.92,12,38,강남구,18
84.44,7,32,양천구,10.87
84.98,8,18,서초구,22.5
84.956,4,4,중랑구,10.15
82.76,8,26,강동구,5.85
59.85,7,26,강동구,6.55
22.75,17,8,중구,2.15
84.891,23,23,동대문,7.1
59.968,18,4,영등포,9
59.39,8,35,도봉구,7
84.99,6,6,송파구,18.1
