pid,hid,mar_20,mar_21,income_20,income_21,ott_score_20,ott_score_21,ott_change,sns_score_20,sns_score_21,sns_change,pc_ability_20,pc_ability_21,pc_change,smart_ability_20,smart_ability_21,smart_change,esteem20,esteem21,esteem_change
108490001,1084900,0,0,3,3,8,8,0,3.25,3.25,0,2.095238095,1.047619048,-1.047619048,2.2,2.6,0.4,29,29,0
108500001,1085000,0,0,3,3,7,9,2,1.5,1.5,0,2.095238095,3.285714286,1.19047619,3.16,3.28,0.12,27,32,5
108510001,1085100,0,0,2,2,0,0,0,0,0,0,1,1,0,1,1,0,29,32,3
108730001,1087300,1,1,9,10,9,9,0,1.5,4.25,2.75,3.714285714,4,0.285714286,4.16,3.96,-0.2,24,36,12
108730002,1087300,1,1,1,4,9,9,0,0,6.75,6.75,3.047619048,3.238095238,0.19047619,3.48,3,-0.48,28,26,-2
108750001,1087500,1,1,12,9,0,0,0,0,0,0,3.80952381,1.523809524,-2.285714286,3.6,1.72,-1.88,29,35,6
108750002,1087500,1,1,1,1,0,0,0,0,0,0,2.095238095,1.333333333,-0.761904762,2.52,1.8,-0.72,34,27,-7
108750003,1087500,0,0,7,9,9,9,0,4,9,5,3.904761905,4.571428571,0.666666667,4.2,4.52,0.32,24,29,5
108750004,1087500,0,0,11,8,9,8,-1,3,4.5,1.5,3.80952381,4.285714286,0.476190476,4.36,4.4,0.04,23,31,8
108810001,1088100,1,1,12,12,9,6,-3,2,4.75,2.75,3,3.523809524,0.523809524,3.96,3.48,-0.48,27,37,10
108810002,1088100,1,1,1,1,9,5,-4,4.75,4.75,0,2.571428571,3.523809524,0.952380952,3.36,3.72,0.36,27,33,6
108840001,1088400,1,1,9,9,9,5,-4,4.75,2.75,-2,3.619047619,4.476190476,0.857142857,4.28,4.52,0.24,29,30,1
108840002,1088400,1,1,8,8,9,5,-4,4,5.25,1.25,3.19047619,4.047619048,0.857142857,3.8,4.4,0.6,31,24,-7
108850001,1088500,1,1,7,1,0,0,0,0,0,0,1.333333333,1.857142857,0.523809524,2.2,2,-0.2,29,32,3
108850002,1088500,1,1,1,6,0,0,0,0,4,4,1.476190476,2.238095238,0.761904762,2,2.8,0.8,30,32,2
109020001,1090200,1,1,8,9,9,5,-4,0,4.5,4.5,3.714285714,3.857142857,0.142857143,4.08,4.64,0.56,32,33,1
109020002,1090200,1,1,5,5,9,5,-4,0,5,5,3,4.380952381,1.380952381,3.96,4.92,0.96,29,33,4
109020003,1090200,0,0,1,1,8,9,1,6,9,3,4.523809524,5,0.476190476,4.76,5,0.24,33,35,2
109030001,1090300,1,1,10,11,8,5,-3,0,5,5,4.19047619,5,0.80952381,4.52,5,0.48,30,33,3
109030002,1090300,1,1,6,7,8,5,-3,0,5,5,4.047619048,4.619047619,0.571428571,4.52,4.92,0.4,32,35,3
109030003,1090300,0,0,3,3,9,5,-4,6.25,6,-0.25,4.714285714,5,0.285714286,4.64,5,0.36,32,34,2
109030004,1090300,0,0,1,1,9,5,-4,8.25,5,-3.25,4.666666667,4.619047619,-0.047619048,4.68,4.92,0.24,31,34,3
109040001,1090400,1,1,10,11,8,5,-3,0,2.5,2.5,4,4.571428571,0.571428571,4.6,4.2,-0.4,32,28,-4
109040002,1090400,1,1,1,5,8,6,-2,0,3,3,3.571428571,4.714285714,1.142857143,4.36,4.96,0.6,30,27,-3
109040003,1090400,0,0,1,6,9,8,-1,7.5,5,-2.5,4.285714286,4.952380952,0.666666667,4.6,4.96,0.36,31,29,-2
109040004,1090400,0,0,1,1,9,6,-3,6.75,7.75,1,4.666666667,4.952380952,0.285714286,4.72,4.96,0.24,33,29,-4
109050001,1090500,1,1,7,7,9,9,0,0,8,8,4.714285714,3.80952381,-0.904761905,4.88,4.64,-0.24,31,31,0
109050002,1090500,1,1,6,7,8,8,0,7.5,4.75,-2.75,4.333333333,4.619047619,0.285714286,4.8,4.56,-0.24,31,31,0
109050003,1090500,0,0,1,1,0,9,9,0,0,0,4.714285714,3.761904762,-0.952380952,4.76,3.92,-0.84,31,30,-1
109060001,1090600,1,1,9,8,0,9,9,0,0,0,1,1.095238095,0.095238095,1.56,1.88,0.32,29,32,3
109060002,1090600,1,1,1,1,0,9,9,0,0,0,1,1,0,1.6,1.64,0.04,30,28,-2
109070001,1090700,1,1,7,7,8,9,1,6.75,5.25,-1.5,4.761904762,5,0.238095238,4.92,5,0.08,31,28,-3
109070002,1090700,1,1,1,1,9,9,0,7.5,5.75,-1.75,4,3.904761905,-0.095238095,4.76,4.2,-0.56,30,27,-3
109080001,1090800,1,1,8,9,8,9,1,0,0,0,4,3.380952381,-0.619047619,4.68,3.68,-1,31,31,0
109080002,1090800,1,1,5,5,8,9,1,0,0,0,3.523809524,4.571428571,1.047619048,4.28,4.6,0.32,29,30,1
109080003,1090800,0,0,6,6,8,9,1,7.5,6.25,-1.25,4.571428571,4.761904762,0.19047619,4.8,4.4,-0.4,31,31,0
109080004,1090800,0,0,1,1,9,8,-1,7.5,7.5,0,5,4.904761905,-0.095238095,5,4.72,-0.28,31,31,0
109090001,1090900,1,1,11,11,5,4,-1,0,0,0,5,4.952380952,-0.047619048,5,4.92,-0.08,38,33,-5
109090002,1090900,1,1,1,1,9,5,-4,3.75,3.25,-0.5,4.714285714,4.047619048,-0.666666667,4.92,4.32,-0.6,36,33,-3
109090003,1090900,0,0,1,1,9,6,-3,4.25,1.25,-3,4.904761905,4.80952381,-0.095238095,4.92,4.76,-0.16,34,35,1
109090004,1090900,0,0,1,1,9,9,0,4.25,9,4.75,4.428571429,3.904761905,-0.523809524,4.44,4.08,-0.36,38,25,-13
109100001,1091000,1,1,12,13,9,9,0,0,0,0,5,4.952380952,-0.047619048,5,4.96,-0.04,37,28,-9
109100002,1091000,1,1,5,5,9,9,0,5.25,5.25,0,4.523809524,4.761904762,0.238095238,4.76,4.84,0.08,38,32,-6
109100003,1091000,0,0,3,1,9,9,0,8,6.5,-1.5,5,4.904761905,-0.095238095,5,4.92,-0.08,39,30,-9
109110001,1091100,1,1,3,3,9,9,0,0,0,0,4.19047619,4.523809524,0.333333333,4.4,4.72,0.32,27,34,7
109110002,1091100,0,0,1,1,9,9,0,7.5,9,1.5,5,4.952380952,-0.047619048,5,4.96,-0.04,40,40,0
109110003,1091100,1,1,1,1,0,0,0,0,0,0,1.333333333,1.285714286,-0.047619048,1.92,1.8,-0.12,32,34,2
109120001,1091200,1,1,6,6,7,6,-1,0,0,0,2.761904762,2.380952381,-0.380952381,3.08,2.92,-0.16,39,27,-12
109120002,1091200,1,1,1,1,7,6,-1,0,0,0,3.380952381,3.80952381,0.428571429,3.76,4.36,0.6,29,24,-5
109120003,1091200,1,1,5,6,7,9,2,0,0,0,3.476190476,4.571428571,1.095238095,4,4.68,0.68,27,27,0
109120004,1091200,1,1,1,1,8,9,1,0,0,0,2.571428571,4.428571429,1.857142857,3.08,4.44,1.36,29,23,-6
109130001,1091300,1,1,7,6,8,8,0,5.25,5.75,0.5,4.428571429,4.666666667,0.238095238,4.64,4.68,0.04,34,30,-4
109130002,1091300,1,1,14,13,9,9,0,3.5,3.5,0,4.428571429,4.476190476,0.047619048,4.52,4.52,0,32,32,0
109130003,1091300,0,0,1,1,9,9,0,5,6.75,1.75,3.619047619,3.619047619,0,4.16,4.12,-0.04,34,32,-2
109140001,1091400,1,1,3,8,5,5,0,8.25,6,-2.25,3.523809524,3.19047619,-0.333333333,4.04,4.24,0.2,33,30,-3
109140002,1091400,1,1,13,11,0,0,0,0,3,3,3.428571429,4.285714286,0.857142857,3.44,4.44,1,37,31,-6
109140003,1091400,0,0,5,1,9,9,0,5.75,6.75,1,4,4.904761905,0.904761905,4.52,4.92,0.4,37,33,-4
109140004,1091400,0,0,2,3,9,9,0,8,7.75,-0.25,4.19047619,4.904761905,0.714285714,4.48,4.92,0.44,40,25,-15
109150001,1091500,1,1,6,6,0,0,0,0,0,0,4.095238095,4.142857143,0.047619048,4.12,4.28,0.16,28,24,-4
109150002,1091500,1,1,7,7,9,9,0,0,0,0,3.523809524,2.476190476,-1.047619048,3.48,3.2,-0.28,29,24,-5
109150003,1091500,0,0,1,1,0,0,0,9,8.75,-0.25,3.476190476,4.047619048,0.571428571,3.76,4.6,0.84,36,28,-8
109150004,1091500,0,#N/A,1,#N/A,2,#N/A,#N/A,0,#N/A,#N/A,1.952380952,#N/A,#N/A,2.6,#N/A,#N/A,#VALUE!,#N/A,#N/A
109170001,1091700,1,1,7,4,9,9,0,3.75,4,0.25,3.857142857,4.285714286,0.428571429,3.92,4.6,0.68,28,30,2
109170002,1091700,1,1,13,8,9,8,-1,0,4,4,5,4.80952381,-0.19047619,4.8,4.76,-0.04,26,33,7
109170003,1091700,0,0,1,1,9,9,0,7,4.5,-2.5,2.761904762,3.761904762,1,3.92,4.24,0.32,25,25,0
109180001,1091800,1,1,6,6,9,9,0,0,9,9,4.428571429,4.666666667,0.238095238,4.92,4.48,-0.44,27,27,0
109180002,1091800,0,0,6,1,8,9,1,0,9,9,4.80952381,4.666666667,-0.142857143,4.84,4.52,-0.32,35,27,-8
109180003,1091800,0,0,1,2,9,9,0,3.75,9,5.25,3.714285714,4.666666667,0.952380952,3.92,4.72,0.8,22,26,4
109190001,1091900,1,1,6,5,7,8,1,3,3,0,4.19047619,3.380952381,-0.80952381,4.48,4.08,-0.4,27,23,-4
109190002,1091900,0,#N/A,6,#N/A,7,#N/A,#N/A,4.75,#N/A,#N/A,3.952380952,#N/A,#N/A,4,#N/A,#N/A,25,#N/A,#N/A
109190003,1091900,0,0,5,6,9,9,0,5,2.5,-2.5,4.952380952,4.904761905,-0.047619048,5,4.92,-0.08,30,31,1
109190004,1091900,1,1,4,4,0,0,0,0,0,0,1,1.095238095,0.095238095,1.32,1.56,0.24,24,25,1
109200001,1092000,1,1,11,13,0,0,0,0,0,0,5,4.571428571,-0.428571429,5,4.6,-0.4,33,29,-4
109200002,1092000,1,1,1,1,0,0,0,0,0,0,5,3.285714286,-1.714285714,5,3.72,-1.28,29,28,-1
109210001,1092100,1,1,1,1,7,9,2,0,0,0,3.095238095,4.333333333,1.238095238,3.52,4.76,1.24,27,30,3
109220001,1092200,1,1,6,6,8,5,-3,0,0,0,2.571428571,2.380952381,-0.19047619,3.2,3.16,-0.04,24,28,4
109220002,1092200,1,1,1,1,7,6,-1,0,0,0,3.333333333,3.476190476,0.142857143,3.6,4.16,0.56,28,30,2
109220003,1092200,0,0,6,6,7,9,2,0,9,9,3.333333333,4.476190476,1.142857143,3.48,4.52,1.04,22,30,8
109230001,1092300,1,1,4,1,0,0,0,0,0,0,2,1.047619048,-0.952380952,2.4,1.16,-1.24,33,31,-2
109230002,1092300,1,1,1,1,0,0,0,0,0,0,1,1.047619048,0.047619048,1.4,1.36,-0.04,27,25,-2
109240001,1092400,1,1,8,7,0,0,0,0,0,0,3.666666667,3.571428571,-0.095238095,4.08,3.6,-0.48,34,26,-8
109240002,1092400,1,1,1,5,9,9,0,1.25,0,-1.25,3,3.476190476,0.476190476,3.84,3.88,0.04,31,26,-5
109240003,1092400,0,#N/A,1,#N/A,9,#N/A,#N/A,1.5,#N/A,#N/A,3,#N/A,#N/A,3.76,#N/A,#N/A,34,#N/A,#N/A
109240004,1092400,0,0,1,1,9,9,0,0,0,0,3,3.476190476,0.476190476,3.72,4.4,0.68,#VALUE!,35,#VALUE!
109250001,1092500,0,0,7,7,5,5,0,2.5,2.5,0,5,4.238095238,-0.761904762,5,4.56,-0.44,28,28,0
109250002,1092500,0,0,2,1,0,9,9,0,7.5,7.5,5,5,0,5,5,0,28,26,-2
109250003,1092500,0,0,1,1,5,8,3,0,0,0,4.523809524,4,-0.523809524,4.52,4.12,-0.4,32,27,-5
109260001,1092600,1,1,7,7,6,6,0,0,0,0,5,4,-1,5,4.04,-0.96,28,36,8
109260002,1092600,1,1,2,1,0,9,9,0,0,0,3.285714286,4.047619048,0.761904762,4.08,3.92,-0.16,26,35,9
109260003,1092600,0,#N/A,1,#N/A,8,#N/A,#N/A,0,#N/A,#N/A,4,#N/A,#N/A,3.6,#N/A,#N/A,30,#N/A,#N/A
109270001,1092700,1,1,8,6,8,8,0,0,0,0,3.142857143,2.619047619,-0.523809524,3.68,3.2,-0.48,24,27,3
109270002,1092700,1,1,2,1,8,5,-3,0,0,0,3.380952381,3.476190476,0.095238095,3.84,4.2,0.36,27,27,0
109270003,1092700,0,0,2,5,8,9,1,6,9,3,5,4.523809524,-0.476190476,4.96,4.68,-0.28,29,34,5
109270004,1092700,0,0,2,2,0,0,0,0,0,0,1,1.095238095,0.095238095,1.24,1.16,-0.08,31,25,-6
109280001,1092800,1,1,9,6,5,5,0,3.75,4,0.25,4.380952381,3.904761905,-0.476190476,4.6,4.52,-0.08,29,26,-3
109280002,1092800,1,1,9,9,5,5,0,0,0,0,4.571428571,4.952380952,0.380952381,4.56,4.96,0.4,33,30,-3
109280003,1092800,0,0,1,1,8,8,0,0,0,0,1.428571429,2.761904762,1.333333333,2.64,3.36,0.72,#VALUE!,#VALUE!,#VALUE!
109280004,1092800,0,0,1,1,0,0,0,0,0,0,1.142857143,1.476190476,0.333333333,2.04,2.84,0.8,#VALUE!,#VALUE!,#VALUE!
109290001,1092900,1,1,8,8,7,9,2,0,0,0,5,4.857142857,-0.142857143,5,4.88,-0.12,26,26,0
109290002,1092900,1,1,4,3,9,9,0,3.25,5.5,2.25,4.714285714,4.857142857,0.142857143,4.92,4.88,-0.04,22,31,9
109290003,1092900,0,#N/A,1,#N/A,9,#N/A,#N/A,0,#N/A,#N/A,1.428571429,#N/A,#N/A,1.4,#N/A,#N/A,#VALUE!,#N/A,#N/A
109300001,1093000,1,1,1,1,7,7,0,4.25,4.25,0,3.238095238,4.19047619,0.952380952,3.6,4.32,0.72,30,30,0
109300003,1093000,0,0,2,1,8,9,1,6,9,3,5,4.904761905,-0.095238095,4.92,4.68,-0.24,29,31,2
109310001,1093100,1,1,1,1,7,9,2,0,0,0,4.238095238,3.571428571,-0.666666667,4.36,3.6,-0.76,35,29,-6
109320001,1093200,1,1,1,1,9,9,0,3.75,3.75,0,5,4.428571429,-0.571428571,4.6,4.52,-0.08,33,34,1
109320002,1093200,1,1,6,8,8,9,1,2.5,2.5,0,5,4.619047619,-0.380952381,4.8,4.52,-0.28,36,30,-6
109320003,1093200,0,#N/A,1,#N/A,9,#N/A,#N/A,0,#N/A,#N/A,4.142857143,#N/A,#N/A,4,#N/A,#N/A,31,#N/A,#N/A
109320004,1093200,0,#N/A,1,#N/A,9,#N/A,#N/A,0,#N/A,#N/A,2.523809524,#N/A,#N/A,3.08,#N/A,#N/A,#VALUE!,#N/A,#N/A
109330001,1093300,1,1,10,5,9,9,0,5.75,4.25,-1.5,5,4.952380952,-0.047619048,5,4.96,-0.04,32,25,-7
109330002,1093300,1,1,1,10,9,9,0,6,6,0,5,4.904761905,-0.095238095,5,4.92,-0.08,31,34,3
109330003,1093300,0,0,1,1,8,8,0,4.25,5.25,1,5,4.904761905,-0.095238095,5,4.92,-0.08,36,30,-6
109330004,1093300,0,0,1,1,9,9,0,6,1.75,-4.25,5,4.047619048,-0.952380952,5,4.2,-0.8,36,33,-3
109340003,1093400,0,0,1,1,6,9,3,2.5,9,6.5,4.904761905,4.619047619,-0.285714286,4.68,4.68,0,14,30,16
109340004,1093400,0,0,1,2,7,9,2,2.75,9,6.25,5,4.619047619,-0.380952381,5,4.48,-0.52,28,27,-1
109350001,1093500,1,1,9,9,0,8,8,5.5,4,-1.5,5,4.904761905,-0.095238095,5,4.92,-0.08,34,33,-1
109350002,1093500,1,1,5,5,9,9,0,3,2.25,-0.75,4.571428571,4.952380952,0.380952381,4.88,4.96,0.08,30,31,1
109350003,1093500,0,0,1,1,0,9,9,0,3.75,3.75,2.761904762,3.523809524,0.761904762,2.92,4.08,1.16,33,33,0
109350004,1093500,0,0,1,1,0,0,0,0,0,0,1.476190476,1.571428571,0.095238095,2.28,2.16,-0.12,#VALUE!,#VALUE!,#VALUE!
109360001,1093600,1,1,12,13,0,0,0,0,0,0,3.904761905,4.19047619,0.285714286,4,4.68,0.68,33,31,-2
109360002,1093600,1,1,1,1,5,5,0,2.75,2.75,0,4.285714286,4.095238095,-0.19047619,4.48,4.6,0.12,30,27,-3
109360003,1093600,0,0,5,5,9,9,0,5,4.75,-0.25,5,4.904761905,-0.095238095,5,4.88,-0.12,36,28,-8
109360004,1093600,0,0,1,1,9,8,-1,0,0,0,4.047619048,4.80952381,0.761904762,4,4.92,0.92,33,32,-1
109370001,1093700,0,0,1,1,8,5,-3,0,0,0,3.19047619,3.238095238,0.047619048,3.56,3.84,0.28,28,29,1
109370002,1093700,0,0,5,6,8,9,1,5.75,9,3.25,4.80952381,4.523809524,-0.285714286,4.76,4.76,0,33,32,-1
109370003,1093700,0,0,2,2,7,9,2,5.75,9,3.25,5,4.523809524,-0.476190476,4.96,4.68,-0.28,36,35,-1
109370004,1093700,0,0,3,2,0,0,0,0,0,0,1,1.047619048,0.047619048,1.16,1.24,0.08,29,26,-3
109380001,1093800,1,1,1,6,0,5,5,0,0,0,1.19047619,2.571428571,1.380952381,2.08,3.16,1.08,32,27,-5
109380002,1093800,0,0,5,6,7,9,2,5.5,9,3.5,4.761904762,4.142857143,-0.619047619,4.8,4.56,-0.24,28,27,-1
109380003,1093800,0,0,1,1,7,9,2,4,9,5,5,4.714285714,-0.285714286,4.92,4.6,-0.32,30,29,-1
109380004,1093800,1,1,1,1,8,7,-1,0,0,0,2.952380952,2.714285714,-0.238095238,3.88,3.24,-0.64,22,29,7
109390001,1093900,1,1,6,8,9,8,-1,0,3,3,3.952380952,3.380952381,-0.571428571,4.72,4.72,0,28,28,0
109390002,1093900,1,1,6,1,9,7,-2,5.25,3.5,-1.75,4.761904762,4.142857143,-0.619047619,4.8,4.68,-0.12,29,24,-5
109390003,1093900,0,0,1,1,9,7,-2,0,5.75,5.75,5,4.80952381,-0.19047619,5,4.56,-0.44,25,27,2
109390004,1093900,0,0,1,1,8,8,0,5.25,0,-5.25,5,4.857142857,-0.142857143,4.92,4.92,0,31,25,-6
109400001,1094000,1,1,5,5,5,5,0,1.25,0,-1.25,2.380952381,2.142857143,-0.238095238,2.6,2.2,-0.4,34,35,1
109400002,1094000,1,1,1,1,5,5,0,1.75,0,-1.75,2.238095238,2.047619048,-0.19047619,2.16,2.24,0.08,27,33,6
109410001,1094100,1,1,8,10,9,9,0,4.25,3.5,-0.75,4,3.047619048,-0.952380952,4,4,0,32,33,1
109410002,1094100,1,1,4,5,7,6,-1,3.5,2.5,-1,4.80952381,4,-0.80952381,5,4,-1,28,27,-1
109410003,1094100,0,0,1,1,8,9,1,6.75,6.5,-0.25,3.761904762,4.714285714,0.952380952,4.4,4.84,0.44,34,35,1
109410004,1094100,0,0,1,1,8,9,1,4,4.5,0.5,3.380952381,3.761904762,0.380952381,3.48,3.76,0.28,#VALUE!,34,#VALUE!
109540001,1095400,1,1,7,7,5,8,3,5.5,5.25,-0.25,4.666666667,3.952380952,-0.714285714,4.68,4.12,-0.56,24,26,2
109540002,1095400,1,1,7,6,9,4,-5,3,5,2,4.714285714,3.333333333,-1.380952381,4.52,3.6,-0.92,27,24,-3
109550001,1095500,1,1,9,8,8,5,-3,5,7.25,2.25,4.952380952,4.285714286,-0.666666667,4.64,4.32,-0.32,35,27,-8
109550002,1095500,1,1,1,1,9,6,-3,5.5,7.5,2,4.666666667,4.19047619,-0.476190476,4.4,3.92,-0.48,32,32,0
109550003,1095500,0,0,1,1,4,4,0,0,0,0,1.571428571,2.142857143,0.571428571,2.72,2.84,0.12,#VALUE!,#VALUE!,#VALUE!
109560001,1095600,1,1,9,9,5,9,4,3,7.75,4.75,3.619047619,4.380952381,0.761904762,4.48,4.04,-0.44,24,29,5
109560002,1095600,1,1,5,6,7,5,-2,3,6.75,3.75,3.380952381,3.952380952,0.571428571,2.64,3.96,1.32,27,31,4
109560003,1095600,0,0,1,1,7,7,0,6,7.25,1.25,4.19047619,4.047619048,-0.142857143,4.6,4.12,-0.48,22,29,7
109570001,1095700,1,1,5,8,4,4,0,3,5.5,2.5,3.619047619,4.380952381,0.761904762,4.2,4.12,-0.08,27,32,5
109570002,1095700,1,1,5,5,5,6,1,3.5,6.25,2.75,4.333333333,3.952380952,-0.380952381,4.28,4.2,-0.08,25,29,4
109580001,1095800,1,1,11,9,7,7,0,0,7,7,4.523809524,4.19047619,-0.333333333,4.72,4.36,-0.36,35,29,-6
109580002,1095800,1,1,1,1,8,7,-1,0,5,5,4.476190476,3.619047619,-0.857142857,4.32,4,-0.32,33,33,0
109580003,1095800,0,0,1,1,9,6,-3,7.25,6.75,-0.5,4.523809524,4.619047619,0.095238095,4.56,4.32,-0.24,34,29,-5
109590001,1095900,1,1,7,10,5,8,3,6,4,-2,3.761904762,4.285714286,0.523809524,4.36,4.12,-0.24,23,31,8
109590002,1095900,1,1,5,5,5,5,0,4.5,6.5,2,3.476190476,3.952380952,0.476190476,3.4,3.92,0.52,25,34,9
109590003,1095900,0,0,1,1,0,7,7,0,3,3,2.095238095,3.095238095,1,2.96,3.6,0.64,#VALUE!,#VALUE!,#VALUE!
109600001,1096000,0,0,5,6,5,5,0,3,3.25,0.25,1.666666667,3.619047619,1.952380952,1.76,3.68,1.92,26,33,7
109600002,1096000,0,0,7,7,6,8,2,6,7,1,4.761904762,4.380952381,-0.380952381,4.64,4.4,-0.24,25,29,4
109600003,1096000,0,0,5,5,5,8,3,6.5,5.25,-1.25,4.523809524,4.333333333,-0.19047619,4.44,4.28,-0.16,26,30,4
109610001,1096100,1,1,7,8,6,5,-1,6,7,1,4.523809524,4,-0.523809524,4.36,4,-0.36,27,29,2
109610002,1096100,1,1,1,1,9,9,0,6.5,6.75,0.25,4.571428571,4.047619048,-0.523809524,4.6,4.16,-0.44,35,30,-5
109620001,1096200,1,1,7,9,4,4,0,4.25,5.25,1,1.952380952,3.80952381,1.857142857,2.56,4.36,1.8,36,31,-5
109620002,1096200,1,1,1,1,6,6,0,0,6,6,2.80952381,4.142857143,1.333333333,3.68,4.08,0.4,32,31,-1
109630001,1096300,1,1,9,9,4,6,2,4,4,0,4.476190476,3.380952381,-1.095238095,4.52,3.76,-0.76,24,32,8
109630002,1096300,1,1,5,5,5,5,0,4,4,0,4.523809524,3.523809524,-1,4.16,3.8,-0.36,24,26,2
109630003,1096300,0,0,1,1,5,9,4,0,7.5,7.5,2.238095238,3.952380952,1.714285714,3.08,4.12,1.04,33,30,-3
109630004,1096300,0,0,1,1,5,9,4,4.5,7,2.5,3.285714286,3.619047619,0.333333333,4.4,4.04,-0.36,30,29,-1
109640001,1096400,1,1,11,9,5,5,0,4,1.25,-2.75,4.095238095,3.761904762,-0.333333333,4.28,3.96,-0.32,26,33,7
109640002,1096400,1,1,5,5,5,6,1,3,3.5,0.5,3.428571429,3.476190476,0.047619048,3.44,3.76,0.32,23,31,8
109640003,1096400,0,0,3,1,6,5,-1,6,6,0,4.80952381,4.142857143,-0.666666667,4.72,4.16,-0.56,26,32,6
109650001,1096500,1,1,5,9,6,6,0,6,1.75,-4.25,2.142857143,3.714285714,1.571428571,2.6,4.08,1.48,26,30,4
109650002,1096500,1,1,1,1,5,5,0,0,0,0,1.619047619,3.761904762,2.142857143,2.52,3.76,1.24,22,30,8
109660001,1096600,1,1,9,8,4,6,2,6,7.5,1.5,3.714285714,4.238095238,0.523809524,4.64,4.32,-0.32,28,32,4
109660002,1096600,1,1,5,6,5,7,2,3,7,4,4.380952381,4.380952381,0,4.6,4.4,-0.2,27,28,1
109660003,1096600,0,0,1,1,6,6,0,7.5,8,0.5,2.285714286,2.857142857,0.571428571,2.52,2.72,0.2,#VALUE!,#VALUE!,#VALUE!
109670001,1096700,1,1,9,5,6,5,-1,6,7,1,4.238095238,4.095238095,-0.142857143,4,4.2,0.2,25,32,7
109670002,1096700,1,1,5,6,5,5,0,3,7.5,4.5,2.619047619,3.904761905,1.285714286,3.32,4.28,0.96,22,31,9
109670003,1096700,0,0,2,1,9,8,-1,4,7.25,3.25,4.761904762,4.19047619,-0.571428571,4.68,4.44,-0.24,25,33,8
109670004,1096700,0,0,1,1,6,7,1,3,7.5,4.5,4.666666667,4.238095238,-0.428571429,4.16,4.48,0.32,26,32,6
109690001,1096900,1,1,9,8,6,6,0,6.25,6.25,0,4.619047619,4.047619048,-0.571428571,4.56,4,-0.56,21,32,11
109690002,1096900,1,1,5,5,5,5,0,3,3,0,3.571428571,3.619047619,0.047619048,3.6,3.52,-0.08,23,27,4
109690003,1096900,0,0,1,1,5,9,4,4.5,6.75,2.25,2.619047619,3.333333333,0.714285714,3.04,3.48,0.44,24,29,5
109700002,1097000,1,1,1,1,7,6,-1,3.75,7,3.25,4.333333333,4.285714286,-0.047619048,4.24,4.4,0.16,22,30,8
109700003,1097000,0,0,1,1,5,5,0,0,7.75,7.75,2.285714286,2.714285714,0.428571429,1.96,3.52,1.56,#VALUE!,#VALUE!,#VALUE!
109710001,1097100,1,1,9,9,8,6,-2,5.25,3.25,-2,3.571428571,3.80952381,0.238095238,3.72,3.88,0.16,22,31,9
109710002,1097100,1,1,5,4,5,6,1,3,2.5,-0.5,3.380952381,3.714285714,0.333333333,3.44,3.76,0.32,24,31,7
109710003,1097100,0,0,5,5,6,5,-1,3.5,8.25,4.75,3.619047619,4.142857143,0.523809524,4.04,4,-0.04,25,30,5
109720001,1097200,1,1,7,8,6,6,0,6,5,-1,4.761904762,4.238095238,-0.523809524,4.72,4.36,-0.36,26,31,5
109720002,1097200,1,1,5,5,5,6,1,6,6.5,0.5,4.666666667,4.285714286,-0.380952381,4.28,4.24,-0.04,26,33,7
109730002,1097300,1,1,5,6,5,5,0,4,4.5,0.5,3.333333333,3.904761905,0.571428571,3.32,3.96,0.64,27,30,3
109780001,1097800,1,1,7,7,4,6,2,3,3.75,0.75,3.380952381,3.619047619,0.238095238,3.84,4.24,0.4,35,33,-2
109780002,1097800,1,1,1,1,4,5,1,3,4.25,1.25,2.666666667,2.380952381,-0.285714286,3.64,3.52,-0.12,35,34,-1
109780003,1097800,0,0,6,7,5,6,1,4,4.5,0.5,4.142857143,3.952380952,-0.19047619,4.16,4.2,0.04,35,33,-2
109780004,1097800,0,0,6,7,5,5,0,5,5,0,3.904761905,4.095238095,0.19047619,4.08,4.24,0.16,36,31,-5
109790001,1097900,1,1,10,10,5,6,1,4,4,0,3.761904762,3,-0.761904762,3.8,4.08,0.28,31,32,1
109790002,1097900,1,1,4,5,4,5,1,4,4,0,3.380952381,2.714285714,-0.666666667,3.72,3.8,0.08,29,32,3
109790003,1097900,0,0,5,5,4,5,1,4,4.75,0.75,3.761904762,3.952380952,0.19047619,3.96,4.28,0.32,34,34,0
109790004,1097900,0,0,5,5,5,6,1,5,4.75,-0.25,4.095238095,3.80952381,-0.285714286,4.08,4.12,0.04,36,35,-1
109800001,1098000,1,1,11,11,4,4,0,3,1.75,-1.25,3.857142857,3.571428571,-0.285714286,4.04,4.16,0.12,35,35,0
109800002,1098000,1,1,1,1,4,5,1,3,3,0,3,3.142857143,0.142857143,3.36,4.04,0.68,36,35,-1
109800003,1098000,0,0,1,1,5,6,1,4,4.5,0.5,4.095238095,4.095238095,0,3.92,4.16,0.24,33,35,2
109810001,1098100,0,0,5,5,9,5,-4,2,1.75,-0.25,1.571428571,1.761904762,0.19047619,2.2,2.88,0.68,29,31,2
109820001,1098200,1,1,8,9,4,5,1,3.5,2,-1.5,3.571428571,3.666666667,0.095238095,3.76,3.92,0.16,34,31,-3
109820002,1098200,1,1,1,1,4,5,1,3,3,0,2.714285714,2.380952381,-0.333333333,3.28,3.36,0.08,36,30,-6
109820003,1098200,0,0,6,6,4,6,2,4.5,5,0.5,3.380952381,3.857142857,0.476190476,4.24,4.08,-0.16,36,35,-1
